,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,-0.22853469728863632,-0.49250992282237316,-0.26394202473901474,0.23928321959152687,-0.39546071272515443,-0.39550545094056655,-0.3940648861466492,-0.3966573016555915,0.042514026062568815,-0.3817480160285796,52.07,76.37,92.07,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,-0.23000580538716203,-0.641170977221468,0.08917137160611349,-2.3374031468138394,-0.5031036829077032,-0.5034595889247472,-0.5040820769017516,-0.5021359578589917,-0.11127434902362561,-0.48590045340443894,23.65,23.63,24.2,1,0,0,0,0,0,0,0,0,0,0
2,CRML,-0.22853941114235715,-0.6753238615705353,-0.21451555692392676,-3.8400449981136036,-0.5666035119385897,-0.5669906415832288,-0.5670362375880673,-0.5662030017079951,-0.05507093909885671,-0.5434244654984175,10.47,10.6899,11.0101,1,0,0,0,0,0,0,0,0,0,0
3,GSM,-0.20717303374692417,-0.6285745331014106,-1.676033776533767,-1.2279965168337512,-0.5863579669626512,-0.5866942305626746,-0.5858290860615832,-0.5868782581437361,-0.11294531661997041,-0.5700776482914524,4.94,4.77,6.51,1,0,0,0,0,0,0,0,0,0,0
4,IPX,-0.2299298970540288,-0.637969581320106,-5.036707937732577,-3.282188147829141,-0.5866506166566235,-0.5868032545901934,-0.5858623179109879,-0.5871883516756687,-0.0794125938404073,-0.5664164968088926,5.1207,7.29,9.44,1,0,0,0,0,0,0,0,0,0,0
5,MERC,-0.22022485318585444,-0.6037059472662931,-0.4494179208006123,-0.24830512358979615,-0.5493406197909811,-0.5496500556787578,-0.5487998397309543,-0.5498008331680901,-0.1317152177679884,-0.5374829396638634,9.775,8.07,9.43,1,0,0,0,0,0,0,0,0,0,0
6,NB,-0.22972465455503013,-0.6318981864224993,-4.6974165843635545,-1.7067930624041052,-0.5755217788766314,-0.5755126898287378,-0.5742900131383895,-0.5764462790473459,-0.03100076668171418,-0.5552238337050671,6.36,5.01,3.16,1,0,0,0,0,0,0,0,0,0,0
7,SGML,-0.2189980136746715,-0.3277621787997845,2.090726217965727,0.5914303563335939,-0.4952107115695431,-0.4957936051860812,-0.49314669512335135,-0.49797251571821416,0.4154096393283511,-0.4681093492857601,37.62,40.3,30.24,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,-0.2248426865394957,-0.33589143609019245,0.2823181396858651,1.371184730548171,-0.26957527499922634,-0.26980595058402773,-0.26962859514395354,-0.2697567930685088,-0.11575269287919511,-0.25459099482287634,79.47,97.05,123.56,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,-0.2296030901668766,-0.671944543039946,0.5226118239904046,-1.7067930624041052,-0.6007977819704622,-0.6012274220501703,-0.6004949325382026,-0.6011544458033236,-0.05515374100794856,-0.5764375914382989,3.0101,2.41,2.07,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,0.9121853805675478,0.24240976629050037,-0.7656242913980172,-0.40098430175768496,-0.11735006419611477,-0.11654485660144853,-0.11616176070839213,-0.11799605269496763,-1.1776066406363608,-0.23471617248898066,103.29,130.36,149.93,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,-0.22311272874108712,5.89547958506373,0.6977392794992086,0.5914303563335939,7.65661799677228,7.653211719274778,7.650057839819862,7.662004964315876,2.9196921228635033,7.846093696354407,2652.41,2700.33,3480.56,0,1,0,0,0,0,0,0,0,0,0
12,COST,-0.19174493598940237,0.7994976577927516,-0.1914305741523116,0.5914303563335939,1.5986166798672106,1.6015730060340565,1.5889695186478299,1.6097260152571293,-1.2305579699482536,1.323888315800735,496.87,538.38,650.65,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,-0.20013436777447846,-0.34741702007765074,-0.07115709024502537,-0.09085472110416047,-0.1507705134414482,-0.1506385168954354,-0.1532506956067519,-0.14864248658048354,0.28866741452572153,-0.11377264837082164,115.67,124.27,147.9775,0,1,0,0,0,0,0,0,0,0,0
14,MAR,-0.19497543883239768,-0.24408602087824963,0.12857504909559447,-0.24830512358979615,0.06039912310910895,0.060586966967965554,0.05909438739970009,0.06217723804362406,0.09543903436170091,0.036794821457649216,166.04,183.69,221.84,0,1,0,0,0,0,0,0,0,0,0
15,MELI,-0.21869507561980359,4.155785078349734,1.1865764538636598,-0.40098430175768496,3.213385116629083,3.2106791126094594,3.247993014227372,3.1792851844666368,2.511954249674061,2.954627948729685,1318.06,1184.6,1529.16,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,-0.027356917501871043,1.305924323736623,1.755885417701579,-0.09085472110416047,0.48651224686545125,0.4838964226433339,0.4919776553823537,0.4792423814851013,2.6975610595535215,0.6476422556735301,345.48,440.49,468.5,0,1,0,0,0,0,0,0,0,0,0
17,PDD,-0.016112831901100418,-0.0419018497574166,1.7021893135744994,-0.09085472110416047,-0.33128591342539043,-0.33218226582521526,-0.32771263655826427,-0.33501390426183275,0.6277706743719861,-0.2449673966401479,75.9,69.14,145.64,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,-0.10090133560815355,-0.3105379823297578,0.7923949455345457,1.1659862110180192,-0.21865772623041277,-0.2193195923109246,-0.22017852460202259,-0.21747997667525712,0.4352382915211486,-0.17111674102051438,104.13,99.06,93.67,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,1.1120761648293507,2.0945262308335013,-2.0642088473392315,-0.9680783920955588,0.41684719308973317,0.4213887308095941,0.4265445652436239,0.410149481565073,-3.458679177431128,-0.07078026953276302,207.46,261.77,248.42,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,-0.20673914359478157,-0.5009005271787278,0.07314214375685707,-0.40098430175768496,-0.39079901801046185,-0.3910611604645674,-0.39166915934873403,-0.3901030225877216,-0.03891893523478007,-0.35471825765448145,59.19,64.43,66.49,0,0,1,0,0,0,0,0,0,0,0
21,CELH,-0.15183659777983266,-0.4732183290531625,0.8902347471245883,-0.6928709659021792,-0.4711895668701674,-0.47161225686926755,-0.46883435297358045,-0.47402047811347997,0.1002372809999182,-0.4410795909116619,30.98,49.73,59.03,0,0,1,0,0,0,0,0,0,0,0
22,COKE,-0.22912770775870273,1.3885050278265116,-0.8498229668048327,-0.24830512358979615,1.5172930390742312,1.52336542233709,1.5214099036234179,1.5151524946890431,-0.9731712920053338,1.5576162264473485,535.08,636.02,934.96,0,0,1,0,0,0,0,0,0,0,0
23,KDP,-0.1048831364869277,-0.6200000368598931,-0.5914014198536182,-0.40098430175768496,-0.44599954158194094,-0.4460607419054073,-0.44686878814236014,-0.4451213655772713,-0.07068992842233346,-0.43697910125119505,35.28,31.27,33.37,0,0,1,0,0,0,0,0,0,0,0
24,KHC,-0.09255927431848938,-0.5779923116329171,-0.05042402578086343,2.2709013161803737,-0.4463031335945645,-0.4465676079982583,-0.44702757564228446,-0.4456215525747546,-0.022169033620167172,-0.41584902698042164,38.67,35.5,38.12,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,-0.10923256935600928,-0.5035705184864812,-0.28044163624976176,0.23928321959152687,-0.33633779404131287,-0.33633631573395956,-0.3380586527177831,-0.3346251965953713,0.02822562814208813,-0.3073115761717365,69.72,72.94,73.84,0,0,1,0,0,0,0,0,0,0,0
26,MNST,-0.13685752271804913,-0.545937680345074,-0.0916368711991542,-0.09085472110416047,-0.4039185055368114,-0.40410541266609534,-0.40483403789307465,-0.40303939158790775,0.03228922682453954,-0.3737771662294067,54.01,57.44,58.59,0,0,1,0,0,0,0,0,0,0,0
27,PEP,-0.1483293438144826,-0.35966278741765473,-0.46609844910424,0.4124703360220524,0.15695267797842333,0.15810040041249931,0.1515200514307349,0.16291599252380476,0.23707763420992706,0.16972600157298956,182.3,185.22,172.91,0,0,1,0,0,0,0,0,0,0,0
28,PPC,-0.21675401601733907,-0.5079721596096834,-1.213936104157126,-0.9680783920955588,-0.4950293093523047,-0.4950540612655252,-0.4949596932342726,-0.49496306783714555,-0.2691042284494116,-0.4868962866076952,23.18,21.49,28.4,0,0,1,0,0,0,0,0,0,0,0
29,WBA,-0.10079102385526854,-0.5295287131243306,-1.0187268846385311,-0.6928709659021792,-0.44733575715948576,-0.44723540844601134,-0.44744755961349036,-0.4468676431451951,-0.030787953427008647,-0.4298660069422218,34.58,28.49,26.65,0,0,1,0,0,0,0,0,0,0,0
30,APA,-0.08608233957737838,-0.4036347610984593,0.9784135919747857,0.7764568180116291,-0.4348549423451492,-0.4354110352268586,-0.43348225494896797,-0.43660694161528363,0.31175506733400726,-0.39086951343655696,36.06,34.17,36.11,0,0,0,1,0,0,0,0,0,0,0
31,CHRD,-0.22161973684329273,0.06848647579199009,0.7379751742359416,0.7764568180116291,-0.00964335338164848,-0.010005456710891574,-0.007585525729487742,-0.014037225688355623,0.6904578869207482,-0.01374998986728968,134.6,153.8,168.27,0,0,0,1,0,0,0,0,0,0,0
32,EXE,-0.19329031174289887,-0.3406244369950484,0.33094857361227664,0.5914303563335939,-0.18866030259753458,-0.18880301083972234,-0.18727233653527417,-0.1906861398759901,0.23028723813607116,-0.19132629720424413,76.04,83.68,76.99,0,0,0,1,0,0,0,0,0,0,0
33,FANG,-0.18709488466529642,0.059781552014501645,0.5975475596017128,0.967863502506148,-0.018276045312190077,-0.018678087410305612,-0.0168783427067797,-0.020510879602897717,0.7201524115846771,-0.013875515060977449,135.17,131.36,157.01,0,0,0,1,0,0,0,0,0,0,0
34,PAA,-0.13946368981677945,-0.6419099211956587,0.5937844903097881,1.371184730548171,-0.5605244087520632,-0.5609795600413142,-0.5604671985813711,-0.5607996029520405,-0.02469172622764684,-0.5369808388891124,12.47,14.1,15.3,0,0,0,1,0,0,0,0,0,0,0
35,VNOM,-0.22060345180384897,-0.555096503220417,0.26542051123078,0.4124703360220524,-0.47652508525481696,-0.4768504833072196,-0.47596976597274676,-0.47722756599950145,0.06999235546954528,-0.4531718512369164,28.0,26.83,30.92,0,0,0,1,0,0,0,0,0,0,0
36,WWD,-0.22409088701097138,-0.3895970502017552,0.6117314361635828,0.967863502506148,-0.20154978580315921,-0.20208052359185902,-0.20267002862614297,-0.2013622733550502,-0.11451454223371171,-0.18195374940889122,97.37,118.91,134.98,0,0,0,1,0,0,0,0,0,0,0
37,ABNB,-0.11880781443187825,-0.10115924355918139,1.0047188936596827,0.7764568180116291,-0.14724549186533817,-0.148147410759515,-0.14481652368694942,-0.15068180577180595,-0.44974525397964427,-0.22843991280459253,124.4,128.16,134.48,0,0,0,0,1,0,0,0,0,0,0
38,ACGL,-0.17695761862849485,-0.33230686126335346,0.8505416027664982,2.2709013161803737,-0.389964396676998,-0.39057037066829764,-0.39087367806302603,-0.3893676959994499,0.42407205896726646,-0.3235043261574579,67.87,74.85,75.55,0,0,0,0,1,0,0,0,0,0,0
39,CME,-0.20362161825204655,0.019671918373465807,-1.1686345392197246,-1.5918818914672204,0.2037715634426521,0.20623965366255578,0.20080420204619318,0.2088726917647458,-1.0323202630811006,0.11742383753642194,191.52,185.29,209.23,0,0,0,0,1,0,0,0,0,0,0
40,COIN,-0.0016027757746997406,0.11101404612013578,0.43863024873504536,-0.9680783920955588,-0.3426861871079881,-0.34252815792063235,-0.33348070001872626,-0.3500319630189661,-0.8222182852990423,-0.4381088279943849,67.57,71.55,156.88,0,0,0,0,1,0,0,0,0,0,0
41,CSGP,-0.18140504102519667,-0.33852546752648444,0.4790108769060843,-0.24830512358979615,-0.28823266417636345,-0.28857881454152656,-0.2889211718926833,-0.28763070727613865,0.3654397281258092,-0.2628338158750394,68.85,89.0,85.46,0,0,0,0,1,0,0,0,0,0,0
42,HBANM,-0.22985529282754766,-0.621920930497409,-0.37951167203139535,-0.9680783920955588,-0.5087817502867992,-0.5090495640463408,-0.5092412212431399,-0.5082435298081939,-0.14145889015367447,-0.49559936670338,21.89,19.8,21.59,0,0,0,0,1,0,0,0,0,0,0
