,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,-0.2276821605109718,-0.2872659780043324,0.43282646266913444,0.7166665382136236,-0.37583595797400576,-0.3762246318895059,-0.3748310202887608,-0.37674040681899656,-0.14019560812891657,-0.30056606709646233,75.72,92.07,78.38,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,-0.22915997858887874,-0.4296463441427359,-0.5192155930320471,-2.7090181550926293,-0.48499373560173387,-0.48524307647615406,-0.4858659257885798,-0.48410432760123656,-0.2695700734630373,-0.46980169831072627,23.78,24.2,24.85,1,0,0,0,0,0,0,0,0,0,0
2,CRML,-0.22768689586539764,-0.4427796477125829,-0.4090325693166874,-4.133955580188193,-0.5381741215370786,-0.5385473798674026,-0.538787469824865,-0.5376313639555137,-0.24737963281012612,-0.5113247546527,10.84,11.0101,10.39,1,0,0,0,0,0,0,0,0,0,0
3,GSM,-0.20622306271404947,-0.42612504346914704,-1.0350369847640724,-0.8253955156218485,-0.5580476877246917,-0.5584267502518235,-0.5579233889524994,-0.5582582104945795,-0.26849482172752187,-0.530320924793491,5.0,6.51,5.49,1,0,0,0,0,0,0,0,0,0,0
4,IPX,-0.22908372402466248,-0.42290193747920457,-4.16544947428975,-3.1636856887579907,-0.5549730714380792,-0.555217782183835,-0.5544925875384056,-0.555281443809222,-0.24241951528167094,-0.5222345806399086,9.55,9.44,15.18,1,0,0,0,0,0,0,0,0,0,0
5,MERC,-0.21933441376687707,-0.3887356382693987,-0.7923523681595129,-0.7456810779012985,-0.5310502937505898,-0.5313717221068164,-0.53086926370659,-0.5312776787368355,-0.3124453131372671,-0.5197316645923711,8.21,9.43,8.04,1,0,0,0,0,0,0,0,0,0,0
6,NB,-0.22887754537900143,-0.4130722005523567,-5.6963645063569235,-2.490317316114355,-0.548571031637825,-0.5486420872218126,-0.5478985557969575,-0.5491148633249597,-0.2707794548043861,-0.5295507967788642,3.57,3.16,1.64,1,0,0,0,0,0,0,0,0,0,0
7,SGML,-0.21810197842773807,-0.2717669149291811,1.2244524468351188,0.6135522832311611,-0.4599274863643213,-0.4603049272627058,-0.4582212767891173,-0.46207454483188315,-0.08754667646482214,-0.416309889961432,30.33,30.24,11.99,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,-0.22397330985997296,-0.27138960271594736,0.10739613042006778,1.1475368179617709,-0.26614471587519933,-0.2662609607051365,-0.2661249119609475,-0.266371630304532,-0.18411982411527905,-0.23420670316944345,101.94,123.56,110.32,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,-0.2287554265145733,-0.4416223373871217,-1.4653147061155096,-2.490317316114355,-0.5682524613471158,-0.5686502563319946,-0.5682834914866363,-0.5683153472913769,-0.24820611678087193,-0.5378938502706557,1.96,2.07,2.66,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,0.9182409396179007,-0.06216057445686497,0.01968350287973035,-0.06167977358947988,-0.15889907148583365,-0.15881851549602866,-0.15795567417762366,-0.15977883460997333,-0.3656468677764806,-0.12731935247268325,129.46,149.93,197.2,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,-0.22223546142377282,8.24464657360166,0.9359811445882122,1.37472296546534,7.895246407634304,7.891638951100201,7.8879200962532146,7.9023707332718,8.331617228857244,8.11937187148867,3093.76,3480.56,3884.88,0,1,0,0,0,0,0,0,0,0,0
12,COST,-0.19072459472476277,0.13250745316450938,0.09193146587104187,1.03695948953083,1.3468538691589316,1.3485171572125043,1.3395147667118579,1.3547419619600454,-0.3609622979858639,1.1819624497276193,571.31,650.65,845.67,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,-0.19915229216438488,-0.2734309331571548,-0.03369453282174636,0.7166665382136236,-0.15796696727600182,-0.15786999360703982,-0.15986104903252485,-0.15623934733717826,-0.09590427453590629,-0.1468613508438412,121.2175,147.9775,173.525,0,1,0,0,0,0,0,0,0,0,0
14,MAR,-0.1939698324519513,-0.16034020000177981,0.2945337541633993,0.030076498940154718,0.04227304795631232,0.04231002202626065,0.041219789941818095,0.04355611427285576,-0.017135412029116993,0.04380951011087175,193.75,221.84,239.51,0,1,0,0,0,0,0,0,0,0,0
15,MELI,-0.2177976586198202,4.23186439941936,0.9814858657997919,0.821574084587086,3.3867179460293992,3.3870658095570456,3.4144926938390086,3.356596498418861,4.174269084751015,3.2555963064451316,1259.41,1529.16,1597.6,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,-0.025586773951677605,1.1017959785237637,1.361530539331393,-0.4143679461252612,0.5711922018765447,0.56992968419124,0.5759100688610018,0.566027853135557,1.2906426998109863,0.8678464857616676,380.33,468.5,673.61,0,1,0,0,0,0,0,0,0,0,0
17,PDD,-0.014291402124818307,-0.08331719871675565,0.9234228826332527,-0.06167977358947988,-0.30297081074709137,-0.30334859087723376,-0.300072390014962,-0.3057559250626039,-0.07812555763995363,-0.3237661735370981,99.67,145.64,132.98,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,-0.09946664091422819,-0.21936470175837397,0.42289263887747397,0.821574084587086,-0.20676326056654426,-0.20701771366614324,-0.20819523918115257,-0.2054081026343316,-0.052630449476748914,-0.22775688104694305,91.13,93.67,77.13,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,1.119043460442256,0.8259135725962748,0.07815858790662182,0.2181389418108094,0.2333744370260959,0.23419356571314334,0.2410819874592705,0.2252632126239499,-0.9405844948873157,0.2943578242028271,251.6,248.42,209.86,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,-0.20578719351361155,-0.2978621669579075,0.2150414742585187,-0.06167977358947988,-0.36694107506294,-0.3672310356570204,-0.3679799020088287,-0.3660344400854195,-0.11699313050319406,-0.3388799358241512,61.01,66.49,73.03,0,0,1,0,0,0,0,0,0,0,0
21,CELH,-0.15063422765763093,-0.2992774925336816,0.6638854688974271,-0.49912246820750306,-0.44813857507374616,-0.4485120597029671,-0.44646559814902315,-0.4498835646685128,-0.1629611313630222,-0.3860502767200496,58.0,59.03,57.84,0,0,1,0,0,0,0,0,0,0,0
22,COKE,-0.22827787580472245,1.2230373194340025,-0.6346908722171997,-0.9812815271642579,1.441446736835354,1.4459671162538963,1.4459627079220103,1.4404374495265517,1.0028859221618607,1.495276197011668,636.4,934.96,1110.0,0,0,1,0,0,0,0,0,0,0,0
23,KDP,-0.10346660347794139,-0.390669105147977,-0.8140636293286221,-1.1326161223112687,-0.44008880505745196,-0.4401625776773371,-0.4408929419163723,-0.4392843857682988,-0.30555580259195914,-0.44528595651176955,31.21,33.37,32.84,0,0,1,0,0,0,0,0,0,0,0
24,KHC,-0.0910865300350698,-0.40049999480346854,-0.48555337791270897,0.7166665382136236,-0.4306898432364236,-0.43082974502189453,-0.4314460691073491,-0.4299362814244658,-0.23966402456588004,-0.43171245025397026,33.09,38.12,31.86,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,-0.10783587486528061,-0.31535813853940253,-0.24182766187146923,0.4125228113325795,-0.3231400605745466,-0.32317251825317855,-0.32464721292514326,-0.321679541594247,-0.13589947930659535,-0.31157247997217197,68.49,73.84,65.24,0,0,1,0,0,0,0,0,0,0,0
