,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,-0.2279982465479641,-0.3589507812479662,0.6628860906307988,0.6590484472868989,-0.29197072823271497,-0.29250918576869267,-0.2915544406480883,-0.29308416839194573,-0.05346674099152609,-0.27833610361079436,92.07,100.01,93.45,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,-0.23031012629921213,-0.4518016197253888,0.18981641183451542,-1.2968129764035885,-0.44431864187562864,-0.44489802611671564,-0.4452976751637621,-0.44400556291901483,-0.0637663724141997,-0.4303724534578378,24.2,24.4,25.2729,1,0,0,0,0,0,0,0,0,0,0
2,CRML,-0.23013675283034732,-0.457724882085575,0.18295821476374882,-2.6508708851123877,-0.4821107206968581,-0.4827431018344784,-0.48291882612743303,-0.4819634745231303,-0.057871359840441214,-0.4680008643887798,11.0101,11.9,7.44,1,0,0,0,0,0,0,0,0,0,0
3,GSM,-0.2107509143875854,-0.4466410117184792,-0.856934155977064,-0.6448591685067592,-0.4987000140905295,-0.49931720405029645,-0.4990618175761926,-0.49897248561886803,-0.05046369718329971,-0.48451636926430613,6.51,4.76,4.64,1,0,0,0,0,0,0,0,0,0,0
4,IPX,-0.22992611051532394,-0.4048910144541863,2.9078512381572716,1.5283201911493383,-0.49059925449770186,-0.4913741366977986,-0.49087404959726316,-0.4911621475742908,-0.011545872695609624,-0.4711344178936203,9.44,15.1,22.27,1,0,0,0,0,0,0,0,0,0,0
5,MERC,-0.2195491323151799,-0.44260458968147093,1.7165678150564512,0.6590484472868989,-0.4885692236533868,-0.489276517199684,-0.48884200357822033,-0.48902659859785097,-0.0636131371342016,-0.47461877946301545,9.43,10.03,6.77,1,0,0,0,0,0,0,0,0,0,0
6,NB,-0.22804771051426706,-0.4330190330835147,-4.447346241609992,-1.439924787893136,-0.5014674889312124,-0.5019943200315915,-0.5017031679632207,-0.5017425671101724,-0.09004109609256215,-0.4891137704441955,3.16,2.53,2.18,1,0,0,0,0,0,0,0,0,0,0
7,SGML,-0.21462395025809344,-0.29769108723577037,-1.2682071015931422,-1.146362097658166,-0.4081024289132258,-0.4082582903291951,-0.40708634372357105,-0.4094218517336055,-0.20113499773981733,-0.40474999465272166,30.24,14.11,12.36,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,-0.22505945748303907,-0.3041705373261877,0.45064677915356444,0.6590484472868989,-0.21573280860770985,-0.2161381327818397,-0.21613667793069777,-0.2159606812582237,0.05142619719090334,-0.19988745545204448,123.56,119.9,131.21,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,-0.22907019785425076,-0.4526359237596628,-3.5645357676070577,-1.830229728319176,-0.5073924423099583,-0.5080032831539986,-0.5078062763679794,-0.5076262897784662,-0.06796647918820362,-0.4938283028643368,2.07,2.11,3.02,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,0.869873974049468,-0.20220686255627315,-0.2843476601113585,-0.052173888600550715,-0.11833412689089787,-0.11803363947516497,-0.11819777686910496,-0.11851396522233675,0.027874577815339318,-0.12750034897633353,149.93,180.97,186.33,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,-0.22457097268896548,7.959523777805723,1.1757187205288675,1.217865996912753,8.415994216350365,8.41049217462302,8.409975278169341,8.419435204250354,7.4759250100642465,8.530928778878701,3480.56,3568.87,4212.12,0,1,0,0,0,0,0,0,0,0,0
12,COST,-0.1966800273027458,0.12101147308709377,0.40358787372117666,-0.052173888600550715,1.1159845780217397,1.1169306840997937,1.1106451754373765,1.1227253523098795,0.21190527091055808,1.154618206821615,650.65,721.24,886.52,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,-0.1961736134686011,-0.31989084985383137,0.1368477833943393,2.2237375862392894,-0.14626032754015283,-0.14636871471157487,-0.14757289231837867,-0.14490511543941728,-0.036783622171433626,-0.14761031878709185,147.9775,170.135,205.88,0,1,0,0,0,0,0,0,0,0,0
14,MAR,-0.18882556584265836,-0.09546950070707377,1.060004884845508,0.406679231326836,0.07215842954344188,0.07128536654292712,0.07162664170956327,0.07260359056955507,0.16662059401901486,0.07583948410106815,221.84,251.33,248.6,0,1,0,0,0,0,0,0,0,0,0
15,MELI,-0.219505173388275,4.378183363080467,0.6005786406474513,-0.45858665196480786,3.238991591094161,3.241026965559145,3.2564947712938297,3.2169143974865784,4.034601926448165,3.2129654917692996,1529.16,1528.95,2051.96,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,-0.10784578168007056,0.7705378301212387,-0.2900385044892288,0.406679231326836,0.7390623979439354,0.741361997320465,0.7436522316407336,0.7365496280692001,-1.123240434706459,0.6059754774814369,468.5,614.31,709.27,0,1,0,0,0,0,0,0,0,0,0
17,PDD,-0.030450144253294086,0.07331933693488746,1.760708338756598,0.406679231326836,-0.26029582354711667,-0.26153990327166154,-0.2591439284907778,-0.2628465905843914,0.4816601035057289,-0.21256691220931914,145.64,119.16,134.81,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,-0.1097683257264722,-0.2891166677048978,-0.2890170708829443,-0.45858665196480786,-0.22401815422572985,-0.22399437062946517,-0.22495728034292373,-0.22316653175413356,-0.2201470575679037,-0.23247922305215224,93.67,91.53,97.49,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,2.1474951863966774,0.4597158562795743,-0.10917179663358591,0.1700830913642772,0.24506940826003118,0.24624819138522006,0.2511652039604839,0.23955483545675094,-0.5491940195221561,0.2329710428990718,248.42,175.22,261.63,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,-0.20857303328537397,-0.40148229142791403,-0.05656796590994013,-0.45858665196480786,-0.32607152967841824,-0.3263772677505968,-0.32698916039146925,-0.32548586099098253,-0.11388649604814652,-0.31678443322350014,66.49,69.29,78.75,0,0,1,0,0,0,0,0,0,0,0
21,CELH,-0.15578333505606493,-0.07934168489168635,-0.4307045039832501,-0.45858665196480786,-0.3481989438905009,-0.3483871123237539,-0.3469257075465914,-0.34951839970498044,0.30089673939615846,-0.33224575693675873,59.03,82.53,31.36,0,0,1,0,0,0,0,0,0,0,0
22,COKE,-0.22955864339044832,1.1777997752368905,-0.583262909036154,-0.8210629003707672,1.4484762200643615,1.4539543076631944,1.452840867577166,1.4484932386443061,0.49530560377030325,1.363580339431111,934.96,836.21,1316.4,0,0,1,0,0,0,0,0,0,0,0
23,KDP,-0.05056467092197817,-0.41169400556223223,-0.2736226072453726,-1.439924787893136,-0.4166259560036488,-0.4170645831702033,-0.41737678905395503,-0.4163368180560834,-0.03743607209962458,-0.4072975991282018,33.37,31.23,37.48,0,0,1,0,0,0,0,0,0,0,0
24,KHC,-0.0697448515232951,-0.39731239256299217,-0.2979181351662798,-1.2968129764035885,-0.41190386983565835,-0.4123305751604004,-0.41266982528198537,-0.41159242439637483,-0.12068871087598132,-0.40123605744516294,38.12,37.06,35.11,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,-0.10570352566410293,-0.3758360944167903,-0.48411088968326244,-0.8210629003707672,-0.30110194119216627,-0.30116787445910087,-0.3021034698780296,-0.300176320224814,-0.12615501334683293,-0.2965207286599111,73.84,69.76,73.67,0,0,1,0,0,0,0,0,0,0,0
26,MNST,-0.13766959146571459,-0.3894342198064441,-0.6363774565629421,-0.6448591685067592,-0.34611408514833303,-0.3462563211727588,-0.34682296690788367,-0.3455502804359198,-0.1044498950205846,-0.34469095121352944,58.59,57.74,52.17,0,0,1,0,0,0,0,0,0,0,0
27,PEP,-0.13260625647446245,-0.16134170234896136,-0.5828251517763178,-0.8210629003707672,0.022705770539761135,0.02365761085395076,0.02076844865091915,0.025451317383259803,-0.3656581294770717,-0.0035754967897604,172.91,172.98,170.05,0,0,1,0,0,0,0,0,0,0,0
28,PPC,-0.21453596569781136,-0.39820203556165784,0.14217383005567913,0.1700830913642772,-0.44227269995504664,-0.4428306576132732,-0.4426806410058436,-0.4424752387337737,-0.04759685692501153,-0.43289077512325497,28.4,34.51,46.05,0,0,1,0,0,0,0,0,0,0,0
29,WBA,-0.015322168957871082,-0.27199512852552354,-1.4613310127241974,-1.146362097658166,-0.43538228536338713,-0.43567758671452034,-0.43556912212531956,-0.4354879386535713,-0.2718671077261149,-0.4346184609169713,26.65,19.54,8.96,0,0,1,0,0,0,0,0,0,0,0
30,APA,-0.14500871127614,-0.2935371658893028,0.773857555999267,-0.45858665196480786,-0.3927690350352796,-0.39336593730740615,-0.39279486400487507,-0.39334518647274014,0.08450284512952742,-0.37939108113817244,36.11,35.43,24.46,0,0,0,1,0,0,0,0,0,0,0
31,CHRD,-0.2205696005874901,-0.2356681385997007,-0.10260543773604362,0.1700830913642772,-0.05067027868040124,-0.050350112057234477,-0.05015968344824829,-0.050762487124289914,0.10719226110999551,-0.02515692780618395,168.27,177.79,130.23,0,0,0,1,0,0,0,0,0,0,0
32,EXE,-0.19390134621895505,-0.3439906706583813,-0.5321182691786286,-0.6448591685067592,-0.2633677183123147,-0.26328273211686404,-0.2634965106477938,-0.2630846779271787,0.014880340063392731,-0.24723775932389913,76.99,89.75,82.25,0,0,0,1,0,0,0,0,0,0,0
33,FANG,-0.19150747626200712,-0.05659623489196874,0.8785545006434168,-0.052173888600550715,-0.07879461769599162,-0.07941805530312768,-0.07946678658753123,-0.07870494027611029,0.3909099831650837,-0.04621126824147366,157.01,199.45,172.4,0,0,0,1,0,0,0,0,0,0,0
34,PAA,-0.1491242210242447,-0.43908590385271606,0.5541763711048179,0.6590484472868989,-0.4697731973815813,-0.47042024870584975,-0.4704064990743205,-0.4698384385623024,-0.03981509410521115,-0.4548821654805603,15.3,17.7,17.37,0,0,0,1,0,0,0,0,0,0,0
