,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,-0.23143446535191464,-0.23844829409213789,0.5197358012129636,1.0358509594919365,-0.28935623641369057,-0.28959408665048847,-0.28873558588497317,-0.2901817056525911,-0.1122127196694562,-0.26059472324346084,100.01,78.38,,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,-0.23403339260453052,-0.47426124810914294,-0.4607150726810114,-2.0897089102867663,-0.44240930217089836,-0.44263796635919067,-0.443211049193763,-0.44178928555404023,-0.2706497638575561,-0.43271071918316323,24.4,24.85,,1,0,0,0,0,0,0,0,0,0,0
2,CRML,-0.2337842720108771,-0.4785251513379951,0.0882110088512479,-3.420231035584646,-0.47938387609267896,-0.4797107662015867,-0.48007894510991783,-0.47893057059556465,-0.2697668211636675,-0.4656309724327598,11.9,10.39,,1,0,0,0,0,0,0,0,0,0,0
3,GSM,-0.2139596716157773,-0.45931478506789597,-0.7054722690809739,-0.45336528156221023,-0.49564441800721704,-0.4959702712848788,-0.4958889081198908,-0.49563853794660284,-0.26012464875209357,-0.4769046954331829,4.76,5.49,,1,0,0,0,0,0,0,0,0,0,0
4,IPX,-0.23365214686656008,-0.4429851474366809,-0.4281650517265943,0.08558916758119481,-0.4864066279651626,-0.48669923768844586,-0.48639767529790195,-0.4865605340987617,-0.234710317150759,-0.4700150449406912,15.1,15.18,,1,0,0,0,0,0,0,0,0,0,0
5,MERC,-0.22328909283448028,-0.4620347242931295,1.0285800608256255,-0.32475115165298885,-0.48535799991723666,-0.48571146007114957,-0.48548367851613333,-0.4854800693813474,-0.26052404715667055,-0.4694638729012919,10.03,8.04,,1,0,0,0,0,0,0,0,0,0,0
6,NB,-0.2315482733166493,-0.4584207784459783,-4.485066935244373,-1.8327518248386137,-0.4994181025044585,-0.49967943899076817,-0.4995223621427755,-0.49944487972115065,-0.29975893016080574,-0.48522238257320927,2.53,1.64,,1,0,0,0,0,0,0,0,0,0,0
7,SGML,-0.21432172715333314,-0.2965438929760891,-1.2944275025960115,-1.0428467103128103,-0.41845605917192136,-0.4184736394157481,-0.4171599550848924,-0.41981117405689505,-0.48372334016436325,-0.4142214025887673,14.11,11.99,,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,-0.22812685472760225,-0.17042635416186794,0.6140149881197707,0.8638208075080954,-0.20851406493606917,-0.20875675327580825,-0.20864465069330568,-0.20875685742519662,0.04999209332100934,-0.17867051556910465,119.9,110.32,,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,-0.23288509631029727,-0.4754386188411428,-4.627644454214611,-2.479037827632453,-0.504627822197466,-0.5049354136648836,-0.504935911084344,-0.5045425007317996,-0.2803011917414248,-0.4880534025937604,2.11,2.66,,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,0.8947576456463262,-0.1690514437684852,0.4025451917896981,0.8638208075080954,-0.1141922350051997,-0.11429779934671953,-0.11436680178515593,-0.11441947711868956,0.0251223395173665,-0.11255492411570223,180.97,197.2,,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,-0.22821999793424105,7.328950014783814,1.0175193740935418,0.38157234866814765,8.374824646329662,8.372786396499196,8.370221527810896,8.379708300054439,6.418737390339724,8.39373326648332,3568.87,3884.88,,0,1,0,0,0,0,0,0,0,0,0
