,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,-0.24683007868955392,-0.13783654544506713,0.9020005725486044,1.067252601186212,-0.31666593824550027,-0.3170672743019855,-0.31601203777604386,-0.3174014149118139,0.008374506402778863,-0.26059472324346084,-0.2623252475838733,-0.3118088817350178,,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,-0.24887678066395355,-0.4707132132083028,-0.8402937722393039,-2.2660193903018695,-0.45031551409324116,-0.4504985760873704,-0.4510978234291466,-0.4495997902404103,-0.3177384749119818,-0.43271071918316323,-0.4486938110849011,-0.43312886054585825,,1,0,0,0,0,0,0,0,0,0,0
2,CRML,-0.24862962566075517,-0.47263469763693283,-0.26117536540996966,-3.524499631986145,-0.4909118029843144,-0.4912325042169245,-0.4916066760113163,-0.49037306377613366,-0.3094510716138824,-0.4656309724327598,-0.47950464356424044,-0.4659008929315252,,1,0,0,0,0,0,0,0,0,0,0
3,GSM,-0.2220244785456409,-0.4626913534724267,-0.29017751400843056,-0.26667375390674924,-0.5088631730387291,-0.5092066006994598,-0.5090593160690566,-0.5088493687899547,-0.3051643777127935,-0.4769046954331829,-0.4971037910764391,-0.47700621510924085,,1,0,0,0,0,0,0,0,0,0,0
4,IPX,-0.24880712423053536,-0.437128761753583,-1.5695080303303035,-1.1855219612713148,-0.5011921451549314,-0.5014673745555378,-0.501044690907586,-0.501339261854565,-0.27837341885992245,-0.4700150449406912,-0.47161707044952955,-0.45504487390473786,,1,0,0,0,0,0,0,0,0,0,0
5,MERC,-0.2397862577309682,-0.4437574929351157,-0.1839985068912465,-0.6841525849649782,-0.4946177695317011,-0.49493979101129404,-0.4947210582396073,-0.49469775262572085,-0.3426755224801941,-0.4694638729012919,-0.48411394410314956,-0.4712269147922664,,1,0,0,0,0,0,0,0,0,0,0
6,NB,-0.2481786907635801,-0.42289121357454335,-5.278571403605282,-2.2209587166865754,-0.5071160886413573,-0.5073002947038849,-0.5070425486193658,-0.5072510466967233,-0.37216682420321223,-0.48522238257320927,-0.5026004435907532,-0.48573182539173176,,1,0,0,0,0,0,0,0,0,0,0
7,SGML,-0.23312407248481395,-0.34428824402275554,-0.6583490849747983,-0.4101483909370965,-0.41967662927796695,-0.41975749300039145,-0.41827048606000145,-0.42118877595497184,-0.36057101681909837,-0.4142214025887673,-0.47405728838189326,-0.4622746652816589,,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,-0.2377803758797879,-0.13448111496949086,0.24441578213702506,0.8798536552826657,-0.2284824659392119,-0.22862049700375756,-0.228541063893845,-0.2287031835943567,-0.006333600189068186,-0.17867051556910465,-0.2132990509427486,-0.2394203122745612,,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,-0.2484881608135838,-0.469783610543213,-4.097926050635218,-2.566512758138769,-0.5168671641026299,-0.5171798380069816,-0.517134203832712,-0.5167544180465782,-0.32255005542171233,-0.4880534025937604,-0.503635687562059,-0.48342010526494195,,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,1.1439647666658161,0.0478449325970642,0.7210777730702866,0.6108715475849023,-0.14469288068195538,-0.14496297828158555,-0.1445540961587384,-0.1451926004701863,0.23030682546471315,-0.11255492411570223,-0.06276964778168835,-0.042516150886819454,,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,-0.24225251605943046,8.47143593770872,1.0524127224107565,1.067252601186212,8.255527294756721,8.252779654173576,8.249568393895258,8.261990860385643,8.672503130054757,8.39373326648332,8.287951900758609,8.3152133365251,,0,1,0,0,0,0,0,0,0,0,0
12,COST,-0.2099035009313034,0.8078177127906948,0.5333667190122949,1.3613648357292778,1.1506619117850494,1.1508768285371507,1.1444365249180872,1.15605924067913,0.9671851898040352,1.16050216724966,1.2689238293073246,1.4271712516811927,,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,-0.22020221192678602,-0.20000266653081686,0.18232393379535358,1.5666884711650024,-0.14407159810059433,-0.14408815854171347,-0.14548589528277994,-0.14262203604411047,-0.030469431781892688,-0.11574921661676658,-0.0894764773747797,-0.09617298814343528,,0,1,0,0,0,0,0,0,0,0,0
14,MAR,-0.21111113246938665,0.015226345307959042,0.6891559450827185,0.7886199579348856,0.05579650320433304,0.05552090689303775,0.054902214273024136,0.05662409005611508,0.16781297201366902,0.07176201651434007,0.1106583660780169,0.05337490652933334,,0,1,0,0,0,0,0,0,0,0,0
15,MELI,-0.2386174074357746,3.695135706376674,0.7152384142920726,0.8798536552826657,3.452664427139589,3.453835768515918,3.4713666542985453,3.429955695092315,3.0818891050189308,3.4440079264811176,3.259821229458298,3.1313395996586864,,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,-0.09604749372093678,1.0499134441113716,0.20750616852639978,-0.042783896927940664,0.6961780354144635,0.6970526721613867,0.6997457270358445,0.6939138814528919,1.0361812073102854,0.726579452595272,1.005355643946064,1.0372157957836923,,0,1,0,0,0,0,0,0,0,0,0
