,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,113118.22950819672,14.47055336015801,0.06575409836065575,1.44,94.21311475409836,94.16770491803281,95.44706229508199,92.74533934426229,0.16675912215758856,101.66,78.38,93.45,,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,2222.6,0.8234979525589923,-0.048229508196721324,0.4523809523809524,24.22114590163934,24.23308196721312,24.273970491803286,24.160240983606553,0.007964775251189854,24.57,24.85,25.2729,,1,0,0,0,0,0,0,0,0,0,0
2,CRML,69586.22950819672,8.55011835574778,3.193950819672132,0.7428571428571429,10.88524262295082,10.67393606557377,11.401488524590166,10.005936065573769,-0.0014095399259650896,11.0,10.39,7.44,,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1548366.9672131147,2.503131890711131,-0.18911475409836076,0.90625,5.1615573770491805,5.174098360655738,5.272183606557378,5.073380327868852,-0.0316311475409836,4.98,5.49,4.64,,1,0,0,0,0,0,0,0,0,0,0
4,IPX,41724.16393442623,7.8367036360646045,0.5901967213114755,1.0333333333333334,12.908526229508196,12.847259016393444,13.211181967213117,12.52627868852459,0.10206018508725542,14.91,15.18,22.27,,1,0,0,0,0,0,0,0,0,0,0
5,MERC,284081.131147541,2.879491075252538,0.20972131147540984,1.1785714285714286,8.944098360655738,8.930983606557378,9.126873770491802,8.767311475409835,0.019162876784769956,9.95,8.04,6.77,,1,0,0,0,0,0,0,0,0,0,0
6,NB,106900.6393442623,1.0419095017495836,-0.5935737704918034,0.5641025641025641,2.8118032786885236,2.830819672131147,2.902880327868852,2.7443622950819675,-0.011439450026441035,2.72,1.64,2.18,,1,0,0,0,0,0,0,0,0,0,0
7,SGML,1441584.8852459015,23.21385715331311,-1.5314426229508196,0.4878048780487805,17.856065573770493,18.179999999999996,18.66249344262295,17.365016393442623,-0.2988387096774193,12.96,11.99,12.36,,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,282112.01639344264,11.89864047200214,0.053983606557377065,1.2592592592592593,116.18262295081968,116.12803278688526,117.37945409836065,114.73049836065574,-0.014001057641459563,123.01,110.32,131.21,,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,57858.934426229505,0.34990876796907977,-0.5655245901639344,0.4523809523809524,1.9358836065573772,1.94715737704918,1.9738360655737701,1.9019311475409835,-0.0004756372289793748,2.06,2.66,3.02,,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,44282450.81967213,41.15151819301645,0.17495081967213116,1.44,166.92516393442622,166.64639344262295,168.33081967213116,165.22162786885247,0.5584254362771022,180.38,197.2,186.33,,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,287844.11475409835,448.05458639655006,0.03932786885245903,1.0333333333333334,3563.2619672131145,3561.9332786885248,3596.786140983606,3527.3792459016395,1.0877974616604966,3627.88,3884.88,4212.12,,0,1,0,0,0,0,0,0,0,0,0
12,COST,2159338.9836065574,121.21272315948399,0.11373770491803277,1.0333333333333334,713.882131147541,713.1345901639343,718.0730639344263,708.4039918032787,1.5004801692226333,732.63,845.67,886.52,,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,1359938.6229508198,20.85181647623551,0.09273770491803279,0.7941176470588235,153.96696721311477,153.82368852459015,154.8795950819672,152.80942295081965,0.27009148598625066,171.7575,173.525,205.88,,0,1,0,0,0,0,0,0,0,0,0
14,MAR,1439642.1803278688,38.12799570600817,0.17622950819672134,1.6521739130434783,242.1672131147541,241.77106557377047,243.78183278688525,240.0052655737705,0.4865177154944475,252.31,239.51,248.6,,0,1,0,0,0,0,0,0,0,0,0
15,MELI,399393.47540983604,387.2206760447553,-0.1259672131147541,0.7941176470588235,1636.6827868852463,1638.6847540983604,1658.4170524590163,1615.4772918032786,-2.2788989952406133,1511.96,1597.6,2051.96,,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,4552945.016393443,201.52338831030403,-0.014196721311475412,0.90625,563.8167213114754,563.9245081967214,570.5023704918033,557.3246721311475,2.7279698572184037,607.33,673.61,709.27,,0,1,0,0,0,0,0,0,0,0,0
17,PDD,8827626.885245902,41.81191689784302,-0.39032786885245907,0.6944444444444444,131.0127049180328,131.55688524590164,133.75660655737704,128.9354573770492,-0.5133104177683765,116.25,132.98,134.81,,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,8586879.49180328,6.012392052812367,-0.12822950819672127,0.967741935483871,93.01377049180329,93.14098360655734,93.81778524590165,92.3201081967213,-0.035874669487043896,91.39,77.13,97.49,,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,102688200.81967214,82.26560144026098,-0.15549180327868853,0.7941176470588235,195.37475409836065,195.75918032786888,199.07280491803277,191.90938196721308,-1.0009180327868854,175.79,209.86,261.63,,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,1588524.6393442622,8.09482206489402,0.05688524590163936,0.90625,68.6834426229508,68.64918032786886,69.20285081967212,68.10094262295083,0.10147276573241669,69.95,73.03,78.75,,0,0,1,0,0,0,0,0,0,0,0
21,CELH,4998502.032786885,59.14632686445861,0.7166229508196722,1.2592592592592593,68.5622131147541,68.1595573770492,70.17650163934428,66.51546885245902,0.7421932839767319,82.92,57.84,31.36,,0,0,1,0,0,0,0,0,0,0,0
22,COKE,47779.475409836065,124.07391546316516,-0.1719016393442623,0.967741935483871,861.8296721311475,863.4421311475411,871.4945344262296,853.6414377049181,-1.3150692755156006,846.41,1110.0,1316.4,,0,0,1,0,0,0,0,0,0,0,0
23,KDP,11041840.918032788,4.455044755161478,-0.0036229508196721195,0.8484848484848485,30.788688524590167,30.792213114754098,31.02557540983607,30.544747540983607,-0.054735060814383917,30.67,32.84,37.48,,0,0,1,0,0,0,0,0,0,0,0
24,KHC,8442408.672131147,4.608586515639164,0.01849180327868853,0.967741935483871,36.33229508196721,36.32765573770493,36.60202131147542,36.03964754098361,-0.05239608672659966,36.9,31.86,35.11,,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,7274498.836065574,6.19689590460087,-0.0005737704918032901,0.90625,72.99409836065574,72.99532786885246,73.4999655737705,72.4576475409836,-0.05559545214172396,70.0,65.24,73.67,,0,0,1,0,0,0,0,0,0,0,0
26,MNST,5255328.68852459,7.1502768489334345,-0.09980327868852461,0.6944444444444444,57.4816393442623,57.54229508196721,57.9454524590164,57.01127049180327,0.04837281861448969,59.28,49.9,52.17,,0,0,1,0,0,0,0,0,0,0,0
27,PEP,5942505.819672131,12.063243963297461,0.020081967213114768,0.967741935483871,168.3488524590164,168.32070491803282,169.34270819672133,167.10069180327872,0.007218402961396132,175.01,162.89,170.05,,0,0,1,0,0,0,0,0,0,0,0
28,PPC,703236.8196721311,10.091112182607386,0.16555737704918033,1.2592592592592593,29.99262295081967,29.944262295081973,30.214198360655743,29.643362295081964,0.12631623479640403,34.32,38.24,46.05,,0,0,1,0,0,0,0,0,0,0,0
29,WBA,13951023.06557377,5.476383349452806,0.08237704918032787,0.8484848484848485,22.219836065573773,22.20816393442622,22.557799999999997,21.84079508196721,-0.06868482284505552,21.69,11.58,8.96,,0,0,1,0,0,0,0,0,0,0,0
30,APA,6965493.8852459015,6.346567098394709,-0.031065573770491815,1.0333333333333334,31.69393442622951,31.707049180327868,32.13635245901639,31.283232786885243,-0.006019566367001567,34.38,29.63,24.46,,0,0,0,1,0,0,0,0,0,0,0
