,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,115127.109375,7.5753992262784395,0.07889062499999998,1.1333333333333333,75.1621875,75.12171875,76.22437031249999,74.04232031250001,0.00580265567765565,75.61,92.07,100.01,93.45,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,1948.701754385965,0.6451199732171919,-0.022421875,0.6,23.592053125,23.5977234375,23.6672640625,23.5043796875,-0.0026370100732600694,23.69,24.2,24.4,25.2729,1,0,0,0,0,0,0,0,0,0,0
2,CRML,10436.225,0.20301451764590636,-0.023890625,0.23076923076923078,10.79934375,10.8019734375,10.806478125,10.7936921875,0.002193447802197801,10.84,11.0101,11.9,7.44,1,0,0,0,0,0,0,0,0,0,0
3,GSM,959472.75,1.0303017894499409,-0.24659375000000003,0.7777777777777778,5.183828125,5.198125,5.287998437500001,5.098009375,0.008263392857142858,5.2,6.51,4.76,4.64,1,0,0,0,0,0,0,0,0,0,0
4,IPX,20748.25,4.1464733243623355,0.559671875,1.3703703703703705,7.925954687500001,7.8837453125,8.0869859375,7.7134,0.04015321657509158,9.7699,9.44,15.1,22.27,1,0,0,0,0,0,0,0,0,0,0
5,MERC,528754.71875,1.3315756643916257,0.304546875,1.1333333333333333,8.613125,8.59296875,8.781640625000001,8.428515625,-0.0025114468864468813,8.58,9.43,10.03,6.77,1,0,0,0,0,0,0,0,0,0,0
6,NB,112705.59375,2.047030528442358,-1.015515625,0.5609756097560976,4.247031249999999,4.29296875,4.385053125,4.170412499999999,-0.024166895604395607,3.63,3.16,2.53,2.18,1,0,0,0,0,0,0,0,0,0,0
7,SGML,769867.71875,12.147751974227319,-0.33467187500000006,0.6410256410256411,35.851328124999995,35.985937500000006,36.729803125,35.0851734375,-0.11519883241758246,32.44,30.24,14.11,12.36,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,258995.953125,11.664133309396586,0.033437499999999995,1.1333333333333333,100.96890625,100.9434375,102.0059234375,99.868096875,0.0917534340659341,102.4,123.56,119.9,131.21,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,62649.578125,0.582848484512431,-0.826453125,0.45454545454545453,2.2414203125,2.2612859375,2.29870625,2.2001734374999997,-0.006078637820512824,2.02,2.07,2.11,3.02,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,53861620.46875,19.274584129349574,-0.12396874999999997,0.9393939393939394,133.93859375,134.11342187500003,135.486325,132.4993640625,0.07245489926739916,127.12,149.93,180.97,186.33,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,282909.796875,628.4567245763501,0.18871875,1.2857142857142858,3022.82921875,3017.6823437499997,3050.841259375,2991.539790625,6.175494276556777,3083.95,3480.56,3568.87,4212.12,0,1,0,0,0,0,0,0,0,0,0
12,COST,1648315.0625,43.39922707765083,0.023359375000000016,0.9393939393939394,551.7584374999999,551.6656250000001,555.566140625,548.144071875,0.22325228937728958,564.96,650.65,721.24,886.52,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,1673106.625,10.490787354222919,-0.033765625,1.56,124.4855078125,124.5330859375,125.4444453125,123.66195312500001,0.01947304258241757,120.2525,147.9775,170.135,205.88,0,1,0,0,0,0,0,0,0,0,0
14,MAR,2032831.359375,27.241337434758506,0.16393750000000004,1.064516129032258,198.42078125,198.123828125,200.3777796875,196.49749843749998,0.18614537545787557,196.56,221.84,251.33,248.6,0,1,0,0,0,0,0,0,0,0,0
15,MELI,530906.734375,361.14961587043035,0.06554687499999998,0.8285714285714286,1270.40140625,1269.84109375,1289.1245671875,1249.4098,3.355624771062273,1267.88,1529.16,1528.95,2051.96,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,5997208.40625,91.87912354691896,-0.1251875,1.064516129032258,424.16937499999995,424.682578125,430.10964687499995,418.82823906249996,-0.8707852564102566,377.6,468.5,614.31,709.27,0,1,0,0,0,0,0,0,0,0,0
17,PDD,9786123.03125,39.8395411649579,0.31400000000000006,1.064516129032258,85.88421875,85.59270312500001,87.3039,84.16775625,0.4442932692307693,98.07,145.64,119.16,134.81,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,5903089.984375,12.787736736414454,-0.12496874999999999,0.8285714285714286,98.16429687499999,98.287175,98.9906015625,97.4551265625,-0.13077758699633704,91.27,93.67,91.53,97.49,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,116407751.71875,68.67973071392679,-0.08645312499999996,1.0,256.9515625,257.280284375,261.753015625,252.4032375,-0.40040338827838856,250.22,248.42,175.22,261.63,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,1066091.234375,4.400896470731135,-0.0751875,0.8285714285714286,63.618984375,63.670625,64.11101562500001,63.192203125,-0.04370615842490846,62.48,66.49,69.29,78.75,0,0,1,0,0,0,0,0,0,0,0
21,CELH,3650418.546875,28.44509896427609,-0.1553125,0.8285714285714286,56.1288015625,56.2289046875,57.295709375,55.144603125,0.2961731753663005,57.2,59.03,82.53,31.36,0,0,1,0,0,0,0,0,0,0,0
22,COKE,38737.65625,122.27668435605119,-0.18798437499999998,0.7297297297297297,664.3076562499999,665.61625,672.545696875,657.231575,0.45547458791208817,636.32,934.96,836.21,1316.4,0,0,1,0,0,0,0,0,0,0,0
23,KDP,8801413.46875,3.6387059319729316,-0.12167187500000001,0.5609756097560976,32.96609375,33.008453125,33.21201562500001,32.769609375,0.018938415750915746,31.57,33.37,31.23,37.48,0,0,1,0,0,0,0,0,0,0,0
24,KHC,7862444.953125,4.7121329018158,-0.12687500000000002,0.6,34.56453125,34.60906249999999,34.821090625000004,34.3583296875,-0.049279990842490844,33.64,38.12,37.06,35.11,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,6102082.859375,6.315098969929134,-0.16675,0.7297297297297297,72.07124999999999,72.194140625,72.6181859375,71.66742343749999,-0.053759157509157524,69.4,73.84,69.76,73.67,0,0,1,0,0,0,0,0,0,0,0
26,MNST,4537179.484375,5.300150609593562,-0.19935937499999998,0.7777777777777778,56.83453125,56.94934375,57.33083125,56.473378124999996,-0.035973672161172185,52.95,58.59,57.74,52.17,0,0,1,0,0,0,0,0,0,0,0
27,PEP,4785055.78125,22.324712449155978,-0.18789062499999998,0.7297297297297297,181.6809375,182.02046875,182.9919125,180.7079625,-0.25001144688644694,169.44,172.91,172.98,170.05,0,0,1,0,0,0,0,0,0,0,0
28,PPC,774175.015625,4.645730976777902,-0.03262500000000004,1.0,24.284609375,24.29671875,24.561896875,24.016828125000004,0.010612522893772888,22.83,28.4,34.51,46.05,0,0,1,0,0,0,0,0,0,0,0
29,WBA,10526715.25,14.065668629125849,-0.37603125000000004,0.6410256410256411,26.61703125,26.715234375,26.992968750000003,26.3566140625,-0.17315773809523816,22.24,26.65,19.54,8.96,0,0,1,0,0,0,0,0,0,0,0
30,APA,4177891.8125,12.457795861803763,0.10265624999999999,0.8285714285714286,41.04171875,41.021171875,41.615343749999994,40.4686484375,0.11885691391941397,41.1,36.11,35.43,24.46,0,0,0,1,0,0,0,0,0,0,0
31,CHRD,478797.546875,16.777073165018233,-0.08504687500000001,1.0,156.84296875,156.9978125,158.7451390625,155.1868046875,0.1374489468864469,162.07,168.27,177.79,130.23,0,0,0,1,0,0,0,0,0,0,0
32,EXE,1784345.796875,8.692004587550562,-0.17703125,0.7777777777777778,84.844375,85.0034375,85.8159703125,84.08802968750001,0.061807234432234424,86.23,76.99,89.75,82.25,0,0,0,1,0,0,0,0,0,0,0
33,FANG,1901538.046875,30.14279305966021,0.12507812499999998,0.9393939393939394,147.32281249999997,147.16968749999998,148.726509375,145.8299203125,0.36993131868131873,154.88,157.01,199.45,172.4,0,0,0,1,0,0,0,0,0,0,0
34,PAA,3976416.4375,1.5942063072262633,0.05560937500000003,1.1333333333333333,14.975625,14.9684375,15.083815625000002,14.853914062500001,0.016989010989010993,15.32,15.3,17.7,17.37,0,0,0,1,0,0,0,0,0,0,0
35,VNOM,351549.46875,4.647263549239892,-0.029140624999999996,1.1333333333333333,27.533515625,27.5459375,27.891046875,27.2730203125,0.04386824633699637,27.88,30.92,38.1,45.11,0,0,0,1,0,0,0,0,0,0,0
36,WWD,327923.703125,16.418681611486804,-0.11134375,0.8285714285714286,124.72109375,124.87171875,125.908675,123.74035,0.15805288461538466,124.26,134.98,153.03,171.51,0,0,0,1,0,0,0,0,0,0,0
37,ABNB,6663103.59375,31.312386088552785,0.25815625000000003,1.064516129032258,137.90789062500002,137.5715625,139.70105781249998,135.9452,-0.05147584706959708,137.21,134.48,163.37,126.81,0,0,0,0,1,0,0,0,0,0,0
38,ACGL,1846002.984375,9.790407170214818,0.095328125,1.3703703703703705,77.777109375,77.71734375,78.5400703125,77.0704734375,0.04491609432234434,79.71,75.55,92.31,111.88,0,0,0,0,1,0,0,0,0,0,0
39,CME,1320922.46875,33.52430067637271,0.072484375,1.0,198.564296875,198.4375,199.845921875,197.1772375,0.3478210851648353,200.22,209.23,212.02,220.65,0,0,0,0,1,0,0,0,0,0,0
40,COIN,11248441.5625,40.82067612876317,0.12753124999999996,0.7297297297297297,84.08515625000001,84.074971875,86.95102968750001,81.54251250000002,-0.3246563644688646,75.08,156.88,252.11,178.17,0,0,0,0,1,0,0,0,0,0,0
41,CSGP,2388092.046875,17.263666280298054,-0.212171875,0.8823529411764706,82.9428125,83.121640625,83.8161328125,82.2045484375,-0.18521199633699648,76.89,85.46,94.52,75.44,0,0,0,0,1,0,0,0,0,0,0
42,HBANM,22702.53125,1.801221823816753,0.10206250000000003,0.8823529411764706,20.324090625,20.304526562499998,20.49155,20.1088,0.0023764835164835126,20.69,21.59,22.64,23.71,0,0,0,0,1,0,0,0,0,0,0
43,NDAQ,2820581.0625,4.873216981625175,-0.05550000000000001,1.0,50.658125,50.688828125,51.11381874999999,50.295818749999995,0.005640109890109876,48.59,56.9,62.29,73.01,0,0,0,0,1,0,0,0,0,0,0
44,TROW,1340205.0625,20.398116334603056,-0.19409375,0.6842105263157895,112.63499999999999,112.870390625,113.913828125,111.72630468749999,-0.19243452380952392,104.87,107.91,120.3,108.93,0,0,0,0,1,0,0,0,0,0,0
45,TW,817903.65625,26.410930384028504,0.26290625,1.4615384615384615,79.53812500000001,79.34703125,80.22373437499999,78.6885546875,0.27856639194139204,80.2,89.27,103.54,123.67,0,0,0,0,1,0,0,0,0,0,0
46,WTW,678389.703125,48.74533506125868,-0.04125000000000001,1.1333333333333333,213.73578124999997,213.82984375,215.66550625,212.03946875,-0.45145856227106246,208.96,239.95,273.44,294.53,0,0,0,0,1,0,0,0,0,0,0
47,AMGN,2479924.46875,64.52531188175304,0.144296875,0.8823529411764706,249.1271875,248.79921875000002,251.15170312499998,246.90765937500004,0.785261904761905,268.76,297.39,283.04,322.21,0,0,0,0,0,1,0,0,0,0,0
48,AZN,5231094.40625,6.540031417164604,-0.06223437500000001,0.9393939393939394,68.3415625,68.38453125000001,68.8384375,67.9381703125,-0.0008699633699633735,67.72,68.4,67.25,77.91,0,0,0,0,0,1,0,0,0,0,0
49,DXCM,3826958.78125,59.938858522143214,-0.669421875,0.5609756097560976,112.97218749999999,113.73978125,115.37554531250001,111.594246875,-0.7644029304029307,93.3,123.09,137.94,67.04,0,0,0,0,0,1,0,0,0,0,0
50,GILD,5451332.375,6.541900280296525,-0.12239062499999998,0.8823529411764706,76.918828125,77.015546875,77.6692515625,76.37285,-0.03079727564102564,74.94,83.24,72.88,83.84,0,0,0,0,0,1,0,0,0,0,0
51,IDXX,453047.984375,142.148071773712,-0.10448437499999998,0.9393939393939394,498.72203125,499.2146875,504.54535937500003,493.0015640625,-1.5180840201465207,437.27,547.69,532.41,505.22,0,0,0,0,0,1,0,0,0,0,0
52,ISRG,1781358.484375,80.94431579168715,-0.23159375000000004,0.9393939393939394,312.76796874999997,313.515625,316.65321562500003,309.8228234375,-0.9102456501831503,292.29,330.98,394.87,491.27,0,0,0,0,0,1,0,0,0,0,0
53,MRNA,3841414.921875,35.613941792505926,-0.29590625000000004,0.7297297297297297,111.7025,112.09367187499998,114.05182500000001,109.9161375,-0.3458076923076924,103.29,112.5,105.6,66.83,0,0,0,0,0,1,0,0,0,0,0
54,REGN,531161.328125,196.4653880289334,0.08978125,1.064516129032258,784.8614062500001,784.2696874999999,791.0680312499999,778.1712921875001,2.4447429029304035,822.96,905.0,969.31,1051.24,0,0,0,0,0,1,0,0,0,0,0
55,SNY,1283471.5,3.8002429507039426,-0.0883125,0.7297297297297297,53.32546875,53.375,53.6373359375,53.086334375,0.024418269230769243,53.64,50.0,48.29,57.63,0,0,0,0,0,1,0,0,0,0,0
56,VRTX,978502.890625,19.92406422039925,-0.05703125000000002,0.9393939393939394,349.76789062499995,349.98265625,352.811015625,347.0845046875,-0.015048878205128322,347.74,410.91,420.48,465.08,0,0,0,0,0,1,0,0,0,0,0
57,AXON,618245.859375,44.518099058135896,-0.058265624999999946,0.9393939393939394,196.660625,196.7740625,199.23449374999998,194.37450156249997,0.3246900183150184,198.99,251.63,311.37,399.6,0,0,0,0,0,0,1,0,0,0,0
58,BKR,7020242.40625,5.098227633207448,0.13789062500000004,1.4615384615384615,35.34125,35.301484375,35.69046875,34.976571875,0.049280219780219806,35.32,33.93,33.44,36.15,0,0,0,0,0,0,1,0,0,0,0
59,CSX,13393138.78125,5.608016583427692,-0.073859375,0.7297297297297297,31.72,31.7425,32.0034609375,31.486579687499997,-0.06381181318681323,30.75,34.62,36.78,34.53,0,0,0,0,0,0,1,0,0,0,0
60,FER,240.14285714285714,4.7332229483900985,0.10866666666666668,0.02127659574468085,32.07479166666667,32.040416666666665,32.074999999999996,32.04020833333333,-0.038642531480677374,30.35,35.41,40.02,43.19,0,0,0,0,0,0,1,0,0,0,0
61,HON,2798362.296875,34.54859755994988,-0.12846875,0.7777777777777778,194.32859375,194.57853125,195.925509375,193.1774078125,-0.3543079212454213,184.74,209.0,202.01,206.71,0,0,0,0,0,0,1,0,0,0,0
62,LIN,1277520.5,26.797851352475547,0.028265624999999996,1.3703703703703705,380.59765625,380.50671875,383.25952812500003,377.90929374999996,0.06995993589743599,372.35,409.58,463.4,476.86,0,0,0,0,0,0,1,0,0,0,0
63,ODFL,1520784.3125,34.56889222047166,0.08334375,1.3703703703703705,202.02121093750003,201.88484375000002,204.78460625000002,199.39308593750002,0.29445564331501844,204.57,198.87,218.12,198.64,0,0,0,0,0,0,1,0,0,0,0
64,ROP,383511.890625,30.411386025631916,-0.018265625000000014,1.2857142857142858,489.95000000000005,490.06296875,493.140471875,486.87590312500004,0.25848626373626366,484.28,534.49,553.62,556.44,0,0,0,0,0,0,1,0,0,0,0
65,SYM,1063531.890625,29.674759172293104,-0.5586562500000001,0.5609756097560976,41.164140625,41.436406250000005,43.0749015625,39.4811,-0.2676505265567767,33.43,49.69,45.44,24.39,0,0,0,0,0,0,1,0,0,0,0
66,TER,1589435.09375,25.168477548500523,-0.16678125000000002,0.7777777777777778,105.56265625,105.756875,106.9211765625,104.39196562500001,-0.28485187728937733,100.46,104.77,112.95,133.93,0,0,0,0,0,0,1,0,0,0,0
67,AGNC,11258986.875,1.1017252096144483,-0.18218750000000003,0.7777777777777778,9.8996875,9.91859375,10.004796875,9.8151390625,-0.006794413919413928,9.44,9.66,9.8,10.46,0,0,0,0,0,0,0,1,0,0,0
68,AGNCL,11670.515625,0.8348613432546373,-0.05670312499999999,1.1333333333333333,22.3681984375,22.381390624999998,22.4885171875,22.2519796875,-0.0018761744505494528,21.96,21.79,24.0,24.92,0,0,0,0,0,0,0,1,0,0,0
69,AGNCM,18485.875,2.3994136205214285,0.17112499999999997,1.7826086956521738,23.157571875000002,23.1189015625,23.258956249999997,23.00861875,0.030436286630036634,24.0,23.85,24.5,25.41,0,0,0,0,0,0,0,1,0,0,0
70,AGNCN,23856.578125,0.7459961745880477,0.090703125,1.064516129032258,25.602287499999996,25.5795796875,25.68198125,25.482626562500002,0.007407014652014652,25.65,24.98,25.26,25.84,0,0,0,0,0,0,0,1,0,0,0
71,EQIX,364634.21875,102.06021083623872,-0.015531249999999996,0.9393939393939394,774.5990625000001,774.7175,781.5327937499999,768.227840625,-0.9707591575091581,726.26,810.48,800.05,887.63,0,0,0,0,0,0,0,1,0,0,0
72,GLPI,2029285.703125,4.669469824027137,-0.17121874999999998,0.9393939393939394,47.6546875,47.73953125,48.1096640625,47.32721875,-0.029281135531135562,45.55,49.88,45.52,51.45,0,0,0,0,0,0,0,1,0,0,0
73,HST,7016192.890625,3.1764664274699563,0.06053125000000002,1.0,16.665546875000004,16.65625,16.841346875,16.4611328125,-0.032578182234432235,16.07,19.7,20.71,17.6,0,0,0,0,0,0,0,1,0,0,0
74,LAMR,422248.09375,25.232623693098187,-0.11228125000000003,1.064516129032258,91.92531249999999,92.03234375,92.77965625,91.09816562500001,-0.3104862637362638,83.47,106.55,116.09,133.6,0,0,0,0,0,0,0,1,0,0,0
75,REG,1017595.0,7.688131173276117,-0.08437500000000002,1.064516129032258,63.1034375,63.157343749999995,63.645312499999996,62.572212500000006,-0.044242673992674016,59.44,67.73,59.65,72.23,0,0,0,0,0,0,0,1,0,0,0
76,SBAC,903349.484375,44.20989153206942,-0.21282812499999998,0.9393939393939394,222.66117187499998,223.14546875,225.64663125,220.133834375,-0.5068176510989012,200.17,254.98,213.92,240.7,0,0,0,0,0,0,0,1,0,0,0
77,AAPL,58486896.71875,31.985524910630957,-0.157390625,1.0,183.54960937500002,183.844125,185.2606765625,182.1847140625,-0.3441537316849818,171.21,185.64,170.03,233.0,0,0,0,0,0,0,0,0,1,0,0
78,AMD,59587821.71875,23.116337803326463,-0.175453125,0.8823529411764706,108.63781250000001,108.8737546875,110.7782046875,106.7382609375,-0.26470329670329684,102.82,138.58,183.34,164.08,0,0,0,0,0,0,0,0,1,0,0
79,ASML,1083251.9375,192.56886046680646,-0.20065625,0.7297297297297297,665.0995312499999,666.512421875,671.9734890625,659.0162343750001,-2.393055173992675,588.66,716.92,992.95,833.25,0,0,0,0,0,0,0,0,1,0,0
