,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,139393.52380952382,27.33675730586933,-0.29938095238095247,0.6153846153846154,90.26333333333335,90.55174603174605,91.43828571428571,89.21684761904761,-0.3379675499231951,78.6,93.45,,,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,1993.2033898305085,1.2281204900882494,0.055936507936507944,0.6153846153846154,24.463530158730162,24.449884126984127,24.520342857142854,24.400085714285705,0.00862863863287251,24.98,25.2729,,,1,0,0,0,0,0,0,0,0,0,0
2,CRML,47632.06349206349,5.309311227860514,0.7005873015873018,0.96875,10.534285714285716,10.487431746031747,11.243569841269844,9.943392063492063,0.0024491167434715763,11.27,7.44,,,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1386239.2222222222,1.3995790183378105,0.07973015873015873,0.96875,5.443809523809523,5.4406349206349205,5.538542857142857,5.348414285714285,0.00882680491551459,5.36,4.64,,,1,0,0,0,0,0,0,0,0,0,0
4,IPX,24953.196721311477,3.4673467316122606,-0.28585714285714287,0.6153846153846154,14.276422222222221,14.321955555555556,14.643401587301586,14.040966666666666,-0.012333011712749623,13.9325,22.27,,,1,0,0,0,0,0,0,0,0,0,0
5,MERC,206472.33333333334,2.788900335143779,-0.16568253968253968,0.9090909090909091,9.639206349206347,9.657619047619045,9.828233333333335,9.4654746031746,-0.02467981950844854,8.54,6.77,,,1,0,0,0,0,0,0,0,0,0,0
6,NB,128549.88888888889,1.498658394740771,-0.7404761904761906,0.5,2.318253968253968,2.338888888888889,2.4351730158730156,2.2447523809523804,-0.016124711981566817,1.73,2.18,,,1,0,0,0,0,0,0,0,0,0,0
7,SGML,891726.5873015873,6.774843625560198,-0.43526984126984136,0.8529411764705882,14.799920634920635,14.874126984126983,15.27072380952381,14.400231746031745,-0.025976862519201227,12.03,12.36,,,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,296826.49206349207,12.380869299171792,-0.11969841269841273,1.032258064516129,116.21984126984127,116.37730158730159,117.50823650793649,114.96532380952381,-0.035713805683563776,112.0,131.21,,,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,199024.46031746033,0.7066349607105586,0.4184920634920636,1.1724137931034482,2.2021825396825396,2.1938349206349206,2.2390190476190477,2.133528571428571,0.008285387864823348,2.66,3.02,,,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,41631430.79365079,17.95164983353986,-0.020904761904761895,1.1,183.70301587301586,183.75444444444443,185.59988888888887,181.66969841269844,0.09097542242703541,193.25,186.33,,,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,224733.07936507938,687.7955721153115,-0.006904761904761895,1.032258064516129,3703.017142857143,3703.3890476190472,3737.897696825397,3665.41183015873,8.382262384792625,3961.5,4212.12,,,0,1,0,0,0,0,0,0,0,0,0
12,COST,1790798.9365079366,218.81337991938707,0.13520634920634922,1.3333333333333333,780.3269841269843,779.2719841269842,785.4789920634921,773.3266507936507,2.9367679531490016,849.99,886.52,,,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,1586069.0158730159,15.498540628302488,-0.015682539682539662,1.3333333333333333,170.75059523809531,170.78408730158728,171.860507936508,169.47683968253966,0.15283650153609826,175.065,205.88,,,0,1,0,0,0,0,0,0,0,0,0
14,MAR,1491288.492063492,28.162784587364335,-0.1001904761904762,0.7027027027027027,240.02761904761905,240.29277777777781,242.30631587301593,237.992126984127,-0.18888536866359457,241.77,248.6,,,0,1,0,0,0,0,0,0,0,0,0
15,MELI,355585.01587301586,480.8434609992262,-0.05755555555555551,1.25,1578.7042857142858,1579.6344444444442,1599.848373015873,1559.4806031746032,3.870256336405531,1643.4,2051.96,,,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,3449035.9682539683,145.6599383457541,0.2730952380952381,1.3333333333333333,624.5544444444445,622.9620634920636,630.9719142857143,616.1221936507936,1.391319604454685,674.88,709.27,,,0,1,0,0,0,0,0,0,0,0,0
17,PDD,9023091.857142856,50.42140558601913,0.13709523809523816,0.9090909090909091,135.41539682539687,135.29000000000002,137.72764920634918,133.15826666666666,0.5595905337941627,132.95,134.81,,,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,12250986.26984127,19.84376743843753,0.03963492063492061,0.8529411764705882,81.4406349206349,81.4233015873016,82.23309523809523,80.64083650793653,-0.15394369239631336,77.85,97.49,,,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,88207243.17460318,44.3309676597612,0.113984126984127,0.9090909090909091,174.7693650793651,174.61100000000002,178.12043968253965,171.38280952380953,0.37038930491551453,197.88,261.63,,,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,1283877.4285714286,10.584345030384368,0.10550793650793651,1.1724137931034482,71.98777777777775,71.91150793650795,72.4874603174603,71.38493968253968,0.12120679723502306,72.87,78.75,,,0,0,1,0,0,0,0,0,0,0,0
21,CELH,5074429.444444444,42.599015682327384,-0.372111111111111,0.8529411764705882,75.59373015873015,75.90893650793652,77.67369523809523,73.56624285714285,-0.2593488383256528,57.09,31.36,,,0,0,1,0,0,0,0,0,0,0,0
22,COKE,64149.98412698413,349.2537172726582,0.3184126984126984,1.52,925.5481746031745,922.491746031746,935.0984126984125,913.0107539682539,4.521559379800307,1085.0,1316.4,,,0,0,1,0,0,0,0,0,0,0,0
23,KDP,7715149.80952381,5.668295564203988,0.06431746031746033,1.4230769230769231,33.17873015873016,33.159174603174606,33.39278253968254,32.90984126984127,0.06549971198156679,33.4,37.48,,,0,0,1,0,0,0,0,0,0,0,0
24,KHC,7644654.174603174,7.226870714040781,-0.12368253968253969,0.8529411764705882,35.63730158730158,35.68131269841269,35.93731746031746,35.339569841269835,-0.08752592165898615,32.22,35.11,,,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,7381304.126984127,7.684436239403665,-0.041285714285714294,0.8,68.6084126984127,68.63944444444444,69.10342857142858,68.0637142857143,-0.031894681259600655,65.44,73.67,,,0,0,1,0,0,0,0,0,0,0,0
26,MNST,9928761.53968254,8.825796380272532,-0.2456666666666667,0.75,53.00301587301587,53.145074603174606,53.55233968253969,52.54717777777778,-0.10755952380952379,49.95,52.17,,,0,0,1,0,0,0,0,0,0,0,0
27,PEP,5107479.507936508,21.048745372255134,0.02177777777777779,0.9090909090909091,172.58698412698416,172.56103174603172,173.75932380952375,171.30320000000003,-0.07288402457757294,164.93,170.05,,,0,0,1,0,0,0,0,0,0,0,0
28,PPC,644490.1111111111,4.772545741754904,0.1321904761904762,1.1724137931034482,36.044761904761906,35.999841269841276,36.39315714285714,35.60148571428572,0.01752064132104454,38.49,46.05,,,0,0,1,0,0,0,0,0,0,0,0
29,WBA,14832145.650793651,5.831528649409937,-0.40080952380952384,0.6153846153846154,16.959444444444447,17.039460317460318,17.281825396825393,16.740698412698414,-0.06922163018433179,12.095,8.96,,,0,0,1,0,0,0,0,0,0,0,0
30,APA,6204039.396825396,8.743148383208055,-0.18652380952380962,0.9090909090909091,30.949365079365077,31.01293650793651,31.386868253968256,30.556336507936503,-0.10977726574500767,29.44,24.46,,,0,0,0,1,0,0,0,0,0,0,0
