,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,94342.52307692308,10.877924257589136,0.02704615384615383,1.096774193548387,48.70292307692308,48.70476923076923,49.604070769230766,47.74980307692308,0.02744798951048951,43.86,48.86,50.1,75.72,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,6608.407407407408,1.227567233408607,0.018753846153846145,0.4772727272727273,25.198872307692305,25.194867692307692,25.29549230769231,25.111267692307695,-0.010824305069930066,24.51,23.968,23.5,23.78,1,0,0,0,0,0,0,0,0,0,0
2,CRML,109788.38888888889,0.09854808744192688,0.002323076923076925,0.2037037037037037,10.042152307692309,10.041924615384616,10.045376923076924,10.039406153846155,0.0010333959790209827,10.065,10.22,10.45,10.84,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1224185.0153846154,2.7489679182166924,-0.05629230769230776,1.03125,6.192153846153846,6.199323076923077,6.353366153846153,6.023076923076923,0.01127666083916084,5.28,3.85,4.85,5.0,1,0,0,0,0,0,0,0,0,0,0
4,IPX,11535.338709677419,3.6768345966542806,-1.416569230769231,0.3541666666666667,5.9272846153846155,6.0099846153846155,6.205724615384615,5.762256923076923,0.03073615821678322,5.8,4.725,5.68,9.55,1,0,0,0,0,0,0,0,0,0,0
5,MERC,560165.8769230769,6.182100091268463,-0.13186153846153847,0.9117647058823529,14.761538461538462,14.788153846153843,15.06875076923077,14.475424615384613,-0.019566870629370636,12.3,11.64,9.65,8.21,1,0,0,0,0,0,0,0,0,0,0
6,NB,16066.784615384615,2.809041126941034,-0.2632923076923078,0.9696969696969697,7.6155630769230775,7.649106153846154,7.9367723076923085,7.311773846153846,0.029296123251748254,10.4,7.4,6.57,3.57,1,0,0,0,0,0,0,0,0,0,0
7,SGML,560592.676923077,18.341656518595965,0.9991692307692307,1.2413793103448276,20.84338461538462,20.657723076923073,21.45606923076923,19.962743076923076,0.22868618881118882,27.19,28.22,38.36,30.33,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,301549.43076923076,31.51558621722567,0.1790153846153846,1.1666666666666667,79.36015384615385,79.25307692307692,80.50052307692309,78.05023538461539,-0.04148951048951052,72.16,79.25,77.25,101.94,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,7929.9384615384615,0.2413729492204637,-0.07306153846153843,0.625,2.245289230769231,2.2474692307692306,2.2703507692307694,2.219724615384615,0.0016136844405594385,2.13,2.33,3.03,1.96,1,0,0,0,0,0,0,0,0,0,0
