,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,105809.41111111111,60.69617645794645,0.255236220472441,1.1896551724137931,66.42811023622048,66.27173228346457,67.37058582677165,65.41419842519683,0.26047466722909635,75.61,92.07,100.01,93.45,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,2859.8255813953488,1.2764580721668857,-0.11869291338582674,0.5119047619047619,23.556800000000006,23.5852905511811,23.66811417322835,23.472393700787407,-0.0002719517482189759,23.69,24.2,24.4,25.2729,1,0,0,0,0,0,0,0,0,0,0
2,CRML,10809.410714285714,0.7365861146741151,-0.007669291338582679,0.20952380952380953,10.689251181102359,10.690124409448813,10.693772440944878,10.68506299212598,0.003429925946756656,10.84,11.0101,11.9,7.44,1,0,0,0,0,0,0,0,0,0,0
3,GSM,964339.3111111111,2.449217675995633,-0.15077952755905508,0.7887323943661971,4.896732283464566,4.9061023622047255,4.995965354330709,4.800481889763778,0.009451982564679415,5.2,6.51,4.76,4.64,1,0,0,0,0,0,0,0,0,0,0
4,IPX,193388.66666666666,7.14732045675684,0.10023622047244098,0.9538461538461539,7.344270078740158,7.334533858267716,7.598570866141732,7.126493700787401,0.022058023997000378,9.7699,9.44,15.1,22.27,1,0,0,0,0,0,0,0,0,0,0
5,MERC,639878.0333333333,2.7504044441316644,0.045779527559055073,0.9538461538461539,8.861259842519685,8.861377952755904,9.024618110236219,8.686419685039374,-0.008654181899137608,8.58,9.43,10.03,6.77,1,0,0,0,0,0,0,0,0,0,0
6,NB,87585.65555555555,5.48875772988049,-1.037259842519685,0.45977011494252873,4.988897637795278,5.043661417322834,5.143403149606298,4.893829921259843,-0.025095671634795657,3.63,3.16,2.53,2.18,1,0,0,0,0,0,0,0,0,0,0
7,SGML,651709.9,16.480845978090542,-0.23637007874015747,0.7638888888888888,36.950944881889754,37.053779527559044,37.81507165354331,36.10943937007874,-0.03416631514810649,32.44,30.24,14.11,12.36,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,309433.44444444444,55.72887981004004,0.12133070866141732,1.309090909090909,92.0771653543307,91.97496062992127,93.07481496062994,90.95010393700787,0.2534972581552306,102.4,123.56,119.9,131.21,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,31588.865168539327,1.8556090246074801,-0.850740157480315,0.3956043956043956,2.5064582677165355,2.5291425196850383,2.5685503937007867,2.465047244094488,-0.00849686562617173,2.02,2.07,2.11,3.02,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,61444932.222222224,72.66353602609055,0.020480314960629974,1.1166666666666667,123.8357874015748,123.8375511811024,125.3243125984252,122.37055590551181,0.31497808867641547,127.12,149.93,180.97,186.33,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,324725.34444444446,1262.7676258444021,0.10667716535433071,1.1896551724137931,2833.1188188976375,2830.351968503937,2861.296851968504,2803.6336740157476,5.320670345894263,3083.95,3480.56,3568.87,4212.12,0,1,0,0,0,0,0,0,0,0,0
12,COST,1785331.411111111,147.9418711659904,0.09694488188976381,1.1166666666666667,528.6132283464568,528.147440944882,532.0544748031496,524.6598196850393,0.6476205708661419,564.96,650.65,721.24,886.52,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,1543279.0666666667,26.51325098939349,0.028559055118110247,1.4901960784313726,120.86437007874015,120.83675196850395,121.71817559055118,119.97042834645669,0.10798550571803527,120.2525,147.9775,170.135,205.88,0,1,0,0,0,0,0,0,0,0,0
14,MAR,1842798.611111111,79.70242577802495,0.1156929133858268,1.0819672131147542,185.82562992125986,185.62685039370075,187.61881338582677,183.9262559055118,0.348570198256468,196.56,221.84,251.33,248.6,0,1,0,0,0,0,0,0,0,0,0
15,MELI,493836.1666666667,399.60733425175675,-0.06497637795275597,1.0158730158730158,1265.244566929134,1266.3466929133858,1285.6496944881885,1244.4713409448818,0.3779646489501314,1267.88,1529.16,1528.95,2051.96,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,7035655.366666666,247.29688659202773,0.025881889763779566,0.9538461538461539,395.4813385826772,395.45744094488185,400.9809488188976,390.11422047244093,0.8067111923509562,377.6,468.5,614.31,709.27,0,1,0,0,0,0,0,0,0,0,0
17,PDD,9132947.544444444,65.39847616756349,0.19798425196850394,1.0819672131147542,77.47314960629923,77.3124251968504,78.85383858267716,75.91423228346457,0.2631029715035621,98.07,145.64,119.16,134.81,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,6551271.066666666,27.361029928711428,-0.050629921259842524,0.8676470588235294,100.97657480314962,101.02461574803151,101.78394488188975,100.18384566929134,-0.1041854729096363,91.27,93.67,91.53,97.49,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,132171612.55555555,225.09582830185374,0.18417322834645675,1.1896551724137931,228.21653543307093,227.9182929133858,232.34645433070867,223.66345669291343,0.8084481627296587,250.22,248.42,175.22,261.63,0,1,0,0,0,0,0,0,0,0,0
