,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,125134.57142857143,18.866193877636565,-0.26860317460317457,0.8529411764705882,57.6295238095238,57.81611111111112,58.92393015873016,56.50571269841269,-0.18608822964669736,48.95,45.01,43.86,52.07,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,4338.05,1.5341963331240969,-0.058079365079365064,0.7027027027027027,25.94610952380953,25.961958730158727,26.048346031746032,25.83744126984127,-0.012883928571428574,26.029,25.36,24.51,23.65,1,0,0,0,0,0,0,0,0,0,0
2,CRML,10945.5,0.06596298429891703,0.04076190476190476,0.16666666666666666,9.942773809523809,9.93882142857143,9.947464285714286,9.933654761904764,0.001148731869378524,9.9501,9.99,10.065,10.47,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1502974.7301587302,5.116107519471581,0.5205714285714287,0.9090909090909091,6.8143650793650785,6.7880158730158735,7.053471428571428,6.57404126984127,0.05683731758832565,7.7,5.94,5.28,4.94,1,0,0,0,0,0,0,0,0,0,0
4,MERC,267529.6984126984,3.8848684121042085,0.04531746031746031,0.96875,12.86579365079365,12.862539682539682,13.121185714285714,12.64473333333333,0.04729310675883256,13.95,13.15,12.3,9.775,1,0,0,0,0,0,0,0,0,0,0
5,NB,15766.0,3.134273448137289,-1.6952698412698417,0.4,8.812360317460316,8.976314285714285,9.267896825396825,8.5736,-0.011599337557603683,8.904,7.2493,10.4,6.36,1,0,0,0,0,0,0,0,0,0,0
6,SGML,248388.31746031746,5.451655566220083,0.1483650793650794,1.032258064516129,10.939682539682538,10.932222222222222,11.281314285714286,10.532669841269843,0.04965101766513057,13.59,15.4,27.19,37.62,1,0,0,0,0,0,0,0,0,0,0
7,UFPI,302593.6666666667,17.260058098267095,-0.332031746031746,0.8,83.56888888888886,83.86746031746033,85.17188730158729,82.30576507936509,-0.06857910906298002,77.16,68.14,72.16,79.47,1,0,0,0,0,0,0,0,0,0,0
8,VOXR,16816.5873015873,0.3273339594844173,-0.5104920634920636,0.575,2.923973015873016,2.9419809523809524,2.9805888888888883,2.869219047619049,0.0006666954685099858,2.8576,2.26,2.13,3.0101,1,0,0,0,0,0,0,0,0,0,0
9,AMZN,77652803.8095238,36.40170332038049,-0.17398412698412694,0.7027027027027027,154.70916666666665,155.00884920634923,157.3160000000001,152.2210238095238,-0.03209257392473119,162.9975,106.21,113.0,103.29,0,1,0,0,0,0,0,0,0,0,0
10,BKNG,469818.1904761905,768.765826975031,-0.015174603174603169,1.032258064516129,2337.0301587301587,2337.8476825396824,2379.3599047619045,2298.1447634920632,-5.714682699692782,2348.45,1748.99,1643.21,2652.41,0,1,0,0,0,0,0,0,0,0,0
11,COST,2556993.396825397,102.56336163562504,0.1881269841269842,1.3333333333333333,525.4766666666667,524.5499301587303,531.3416492063491,518.6179571428571,0.633354934715822,575.85,479.28,472.27,496.87,0,1,0,0,0,0,0,0,0,0,0
12,CTAS,2242392.4444444445,17.977167786031895,-0.10650793650793652,0.8,97.48976190476188,97.61223650793652,98.64065714285711,96.37005555555557,-0.019865111367127514,106.3475,93.3825,97.0475,115.67,0,1,0,0,0,0,0,0,0,0,0
13,MAR,2478730.1428571427,28.48497136475291,0.0860634920634921,1.1,166.2306349206349,166.11074920634923,168.93725396825394,163.59336507936507,0.15241167434715816,175.75,136.01,140.14,166.04,0,1,0,0,0,0,0,0,0,0,0
14,MELI,731110.873015873,414.66404059802363,0.16868253968253966,0.96875,1092.383650793651,1092.0495238095236,1128.2077634920633,1057.2016349206351,-0.4096279761904766,1189.48,636.87,827.78,1318.06,0,1,0,0,0,0,0,0,0,0,0
15,NFLX,8162167.904761905,288.2252172718907,-0.4603809523809524,0.7027027027027027,419.27714285714285,421.554365079365,428.5942952380951,410.89916507936516,-3.1820065284178187,374.59,174.87,235.44,345.48,0,1,0,0,0,0,0,0,0,0,0
16,PDD,15659583.253968254,36.541265714257904,-0.41820634920634936,0.8529411764705882,51.49666666666668,51.74165714285713,53.972160317460315,49.661847619047606,-0.3559888632872504,40.11,61.8,62.58,75.9,0,1,0,0,0,0,0,0,0,0,0
17,SBUX,10069817.174603175,31.5391208320261,-0.3425873015873016,0.8,94.72857142857143,95.07965079365079,96.19749841269841,93.62534603174605,-0.3780400345622119,90.97,76.39,84.26,104.13,0,1,0,0,0,0,0,0,0,0,0
18,TSLA,80626902.8095238,136.47052204098352,-0.011603174603174721,1.1,312.1147238095239,312.55608412698416,321.04782380952383,303.4413666666666,-0.687502294546851,359.2,224.4733,265.25,207.46,0,1,0,0,0,0,0,0,0,0,0
19,CCEP,1314417.8412698412,18.618546969885735,-0.1493809523809524,0.96875,53.615396825396836,53.68142857142857,54.402850793650806,52.95673015873015,-0.2139540130568356,48.61,51.61,42.62,59.19,0,0,1,0,0,0,0,0,0,0,0
20,CELH,3100434.8095238097,9.94869512309138,0.2855238095238095,0.9090909090909091,18.06412222222222,18.059242857142856,18.809376190476186,17.316692063492063,0.005040812211981573,18.3933,21.7533,30.2267,30.98,0,0,1,0,0,0,0,0,0,0,0
21,COKE,38253.49206349206,223.57690524277436,-0.09766666666666668,1.032258064516129,539.8979365079365,540.9096825396825,551.8087952380953,528.2782857142857,-2.6640586597542244,496.85,563.9,411.73,535.08,0,0,1,0,0,0,0,0,0,0,0
22,KDP,6382526.26984127,2.345567247871124,0.21057142857142858,1.52,37.90571428571428,37.82902698412698,38.254531746031745,37.48544444444445,-0.00042050691244240263,37.9,35.39,35.82,35.28,0,0,1,0,0,0,0,0,0,0,0
23,KHC,7545010.698412699,6.284980269191541,0.2121269841269841,1.25,37.42396825396825,37.34569841269842,37.79974285714286,36.94786349206348,0.04567780337941628,39.39,38.14,33.35,38.67,0,0,1,0,0,0,0,0,0,0,0
24,MDLZ,8669818.19047619,10.572215269955759,-0.014777777777777777,0.8529411764705882,65.10761904761905,65.11630158730159,65.67541111111112,64.48109682539682,-0.12199452764976958,62.78,62.09,54.83,69.72,0,0,1,0,0,0,0,0,0,0,0
25,MNST,5734593.904761905,12.162901986048489,-0.3484761904761905,0.8,42.037777777777784,42.189126984126986,42.67922380952381,41.50897619047619,-0.14495223694316436,39.95,46.35,43.48,54.01,0,0,1,0,0,0,0,0,0,0,0
26,PEP,5751018.619047619,22.717781581835855,0.04160317460317459,1.032258064516129,167.9833333333333,167.91598412698417,169.37616507936505,166.35037460317457,-0.24784322196620592,167.38,166.66,163.26,182.3,0,0,1,0,0,0,0,0,0,0,0
27,PPC,1083245.650793651,9.285351793901398,-0.016682539682539677,1.1,25.986507936507934,25.992334920634924,26.33880952380952,25.62372222222223,-0.10512144777265744,25.1,31.23,23.02,23.18,0,0,1,0,0,0,0,0,0,0,0
28,WBA,6835038.603174604,11.067538799541886,-0.16007936507936504,0.9090909090909091,49.22634920634921,49.30985714285715,49.8768253968254,48.63566349206349,-0.13023569508448538,44.77,37.9,31.4,34.58,0,0,1,0,0,0,0,0,0,0,0
29,APA,10020045.825396825,15.491252626450452,0.675968253968254,1.1724137931034482,34.76650793650793,34.549079365079365,35.525595238095235,33.781042857142864,0.19302275345622122,41.33,34.9,34.19,36.06,0,0,0,1,0,0,0,0,0,0,0
30,CHRD,320141.2380952381,31.474695732104728,0.10957142857142858,0.8,138.16714285714284,138.09668253968252,141.34260952380953,134.5710714285714,0.26938508064516137,146.3,121.65,136.77,134.6,0,0,0,1,0,0,0,0,0,0,0
