,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,126565.6,79.01336999582799,-0.024597609561753,1.0743801652892562,84.26553784860559,84.30470119521912,85.41860239043824,83.06985099601593,0.09508329728704229,78.6,93.45,,,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,1865.658536585366,3.425698088545537,-0.03727888446215139,0.5304878048780488,23.98308525896414,23.992204780876495,24.05641155378486,23.91005298804781,0.005057634680326314,24.98,25.2729,,,1,0,0,0,0,0,0,0,0,0,0
2,CRML,13818.791666666666,10.137305412967338,0.953988047808765,0.4764705882352941,10.781954183266931,10.718635059760954,11.087462948207172,10.417409960159361,-0.0011366467842914055,11.27,7.44,,,1,0,0,0,0,0,0,0,0,0,0
3,GSM,965029.1444444444,4.427713064109693,-0.0840597609561753,0.916030534351145,5.270557768924303,5.275996015936255,5.375054980079682,5.175429880478087,0.0013441092771770062,5.36,4.64,,,1,0,0,0,0,0,0,0,0,0,0
4,IPX,20158.329545454544,23.246475502154105,0.034549800796812795,0.9015151515151515,10.985201992031874,10.988908764940238,11.265190039840638,10.738674103585657,0.03660216027319294,13.9325,22.27,,,1,0,0,0,0,0,0,0,0,0,0
5,MERC,517391.26666666666,5.660669160850647,0.08243824701195224,0.9763779527559056,9.04113545816733,9.038904382470118,9.22534581673307,8.863593625498007,0.004738971732119141,8.54,6.77,,,1,0,0,0,0,0,0,0,0,0,0
6,NB,121104.94444444444,6.806165044981051,-0.6741195219123506,0.5590062111801242,3.2552788844621516,3.280278486055777,3.3789139442231075,3.172039043824701,-0.010955014228799088,1.73,2.18,,,1,0,0,0,0,0,0,0,0,0,0
7,SGML,947657.2444444444,72.31611212798136,-0.5840956175298805,0.7074829931972789,24.198207171314742,24.337330677290836,24.9697561752988,23.55016653386454,-0.11541837981407702,12.03,12.36,,,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,285269.1,67.79996148884192,0.024772908366533876,1.1637931034482758,110.25266932270915,110.2399203187251,111.43040876494025,108.95935338645418,0.08961809903244167,112.0,131.21,,,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,56962.42222222222,1.4124767537346015,-0.38719123505976094,0.5786163522012578,2.1025015936254983,2.1112968127490044,2.1482617529880477,2.057672908366534,-0.0002682600645038892,2.66,3.02,,,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,54162741.55555555,171.7471456887742,0.06297211155378489,1.2212389380530972,156.01201195219124,155.92348207171312,157.54628047808765,154.28979800796813,0.28199640675393656,193.25,186.33,,,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,280799.9666666667,2676.5865004412285,0.08004382470119521,1.0573770491803278,3348.812908366534,3346.535418326693,3380.1235254980083,3314.9886047808764,4.138089220261809,3961.5,4212.12,,,0,1,0,0,0,0,0,0,0,0,0
