,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,115631.23333333334,34.8109492359279,-0.18858730158730158,0.8529411764705882,53.096269841269844,53.22436507936508,54.352649206349206,52.02899206349206,-0.13789687289088867,45.01,43.86,48.86,76.37,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,3714.0833333333335,2.2609739347395017,-0.02695238095238093,0.7027027027027027,25.77004761904762,25.777815873015875,25.861580952380955,25.675550793650793,-0.007626273715785528,25.36,24.51,23.968,23.63,1,0,0,0,0,0,0,0,0,0,0
2,CRML,41378.6,0.1704990590431959,-0.028759615384615377,0.13043478260869565,9.973894230769229,9.977025,9.98400576923077,9.968297115384615,0.0007811469113410882,9.99,10.065,10.22,10.6899,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1327701.9333333333,5.866364055540949,0.0026507936507936974,0.8,6.910357142857144,6.917261904761904,7.1632976190476185,6.675627777777778,0.007366794150731159,5.94,5.28,3.85,4.77,1,0,0,0,0,0,0,0,0,0,0
4,IPX,18333.5,1.1134912840644513,-4.684,0.14285714285714285,6.2696375,6.5720624999999995,6.7557375,6.020075,-0.27044166666666664,5.8,5.8,4.725,7.29,1,0,0,0,0,0,0,0,0,0,0
5,MERC,314786.7444444444,7.899809612559188,-0.0055555555555555644,1.032258064516129,13.810674603174604,13.815555555555552,14.103486507936509,13.564557142857144,0.026324034495688046,13.15,12.3,11.64,8.07,1,0,0,0,0,0,0,0,0,0,0
6,NB,15893.044444444444,5.888369906690294,-1.7233968253968253,0.4318181818181818,8.356392063492063,8.519403174603175,8.789707936507936,8.12832380952381,-0.01691323524559431,7.2493,10.4,7.4,5.01,1,0,0,0,0,0,0,0,0,0,0
7,SGML,324768.0777777778,15.854511356618431,0.11296825396825391,0.9384615384615385,13.432142857142857,13.439761904761903,13.928342857142855,12.853820634920636,0.06669321334833148,15.4,27.19,28.22,40.3,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,326813.63333333336,34.38493571272533,-0.24092063492063492,0.9090909090909091,79.58825396825398,79.80206349206348,81.14451825396826,78.34934444444444,-0.12670254218222726,68.14,72.16,79.25,97.05,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,16063.922222222222,1.2998777745121406,-0.2374206349206349,0.6153846153846154,2.753962698412698,2.7635277777777776,2.8018031746031746,2.7073603174603176,-0.005199122009748784,2.26,2.13,2.33,2.41,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,79225433.33333333,120.06935566676512,-0.21466666666666664,0.726027397260274,140.2663095238095,140.62252777777778,142.94968333333335,137.82033571428576,-0.4700725579302588,106.21,113.0,84.0,130.36,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,460136.2111111111,1138.6761559149318,-0.24277777777777776,0.8,2237.31873015873,2242.8416190476196,2280.906023015873,2199.5590484126983,-3.805575583052119,1748.99,1643.21,2015.28,2700.33,0,1,0,0,0,0,0,0,0,0,0
12,COST,2568577.2666666666,247.79423072892493,0.005214285714285723,1.0655737704918034,516.8346031746031,516.9418698412697,523.7275904761905,509.9133158730159,-0.4621917060367454,479.28,472.27,456.5,538.38,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,2103964.488888889,30.012396629574468,-0.1358968253968254,0.8529411764705882,97.56422619047618,97.71365793650794,98.78134285714283,96.43621984126983,-0.038389193850768666,93.3825,97.0475,112.905,124.27,0,1,0,0,0,0,0,0,0,0,0
