,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low,momentum,close_extract,eval_3m,eval_6m,eval_1y,sector_Basic_Materials,sector_Consumer_Discretionary,sector_Consumer_Staples,sector_Energy,sector_Finance,sector_Healthcare,sector_Industrials,sector_Real_Estate,sector_Technology,sector_Telecommunications,sector_Utilities
0,AMWD,111180.796875,12.11409348393432,-0.215671875,0.8285714285714286,48.3465625,48.469765625,49.57845625,47.352548437500005,-0.01272115384615385,45.01,43.86,48.86,76.37,1,0,0,0,0,0,0,0,0,0,0
1,ATCOL,2380.9298245614036,1.2818160227168913,-0.02765625,0.6410256410256411,25.592865625,25.600918749999998,25.6768625,25.517726562500002,-0.012008663003663017,25.36,24.51,23.968,23.63,1,0,0,0,0,0,0,0,0,0,0
2,CRML,62839.925,0.09293283171698356,-0.073484375,0.10344827586206896,9.9935734375,10.001254687500001,10.0069265625,9.9904625,4.3221153846155255e-05,9.99,10.065,10.22,10.6899,1,0,0,0,0,0,0,0,0,0,0
3,GSM,1049141.703125,2.8319734175129536,-0.5974375000000001,0.6842105263157895,7.0421875,7.0903125,7.315496875000001,6.8149921875,-0.02053067765567766,5.94,5.28,3.85,4.77,1,0,0,0,0,0,0,0,0,0,0
4,IPX,18333.5,1.1134912840644513,-4.684,0.14285714285714285,6.2696375,6.5720624999999995,6.7557375,6.020075,-0.27044166666666664,5.8,5.8,4.725,7.29,1,0,0,0,0,0,0,0,0,0,0
5,MERC,344006.8125,4.162157972059085,-0.09187500000000001,1.0,14.77796875,14.795625,15.110384375,14.513609375,-0.02087339743589744,13.15,12.3,11.64,8.07,1,0,0,0,0,0,0,0,0,0,0
6,NB,20937.78125,4.158121658005383,-1.78746875,0.45454545454545453,7.8941828125,8.059171875,8.303026562500001,7.669609374999999,-0.03007062042124543,7.2493,10.4,7.4,5.01,1,0,0,0,0,0,0,0,0,0,0
7,SGML,494989.796875,4.620338021995794,0.036593750000000036,0.8285714285714286,15.932812499999999,15.959375,16.58700625,15.189795312500001,0.0063049450549450626,15.4,27.19,28.22,40.3,1,0,0,0,0,0,0,0,0,0,0
8,UFPI,314377.5625,18.16305228642408,-0.21451562499999996,1.0,75.45359375000001,75.63046875,76.9982875,74.256940625,-0.14301259157509164,68.14,72.16,79.25,97.05,1,0,0,0,0,0,0,0,0,0,0
9,VOXR,14094.746031746032,0.838923369912853,-0.011640624999999974,0.6,2.5901109375000004,2.5924953124999996,2.628815625,2.5521343749999996,-0.010487438186813192,2.26,2.13,2.33,2.41,1,0,0,0,0,0,0,0,0,0,0
10,AMZN,87620657.03125,82.53922863884722,-0.294484375,0.7297297297297297,126.36767968749999,126.8458640625,129.14546249999998,123.99011406249998,-0.9426671359890113,106.21,113.0,84.0,130.36,0,1,0,0,0,0,0,0,0,0,0
11,BKNG,425488.21875,629.1357390090294,-0.50665625,0.5609756097560976,2139.8403125,2150.9427187500005,2184.7387328125,2103.77140625,-5.511818223443225,1748.99,1643.21,2015.28,2700.33,0,1,0,0,0,0,0,0,0,0,0
12,COST,2975396.15625,223.6934125895027,-0.152078125,0.8823529411764706,509.4459375,510.43984375,517.3412890625,502.46682187500005,-2.565425366300367,479.28,472.27,456.5,538.38,0,1,0,0,0,0,0,0,0,0,0
13,CTAS,2003827.3125,24.197385738184607,-0.179578125,0.8823529411764706,97.7453125,97.936640625,99.028090625,96.61976875,-0.261820054945055,93.3825,97.0475,112.905,124.27,0,1,0,0,0,0,0,0,0,0,0
14,MAR,2553521.046875,57.735040865578334,-0.3811875,0.7777777777777778,165.55812500000002,166.19851562500003,168.90585937499998,162.7851671875,-0.5552481684981686,136.01,140.14,148.89,183.69,0,1,0,0,0,0,0,0,0,0,0
15,MELI,637501.265625,760.971593485137,-0.68809375,0.8823529411764706,881.9853906249999,889.48296875,915.045746875,856.353525,-9.547735004578758,636.87,827.78,846.24,1184.6,0,1,0,0,0,0,0,0,0,0,0
16,NFLX,13370358.359375,290.43154152417634,-0.309875,0.7297297297297297,226.58734375,227.593125,232.57400781250004,221.1753671875,-3.0214461996337008,174.87,235.44,294.88,440.49,0,1,0,0,0,0,0,0,0,0,0
17,PDD,14859679.96875,39.59259084727848,-0.17812499999999998,0.7297297297297297,46.705,46.7960625,48.62070625,44.9887921875,0.39664560439560453,61.8,62.58,81.55,69.14,0,1,0,0,0,0,0,0,0,0,0
18,SBUX,10747678.90625,19.229611280522548,-0.22521875000000002,0.7777777777777778,77.245,77.433515625,78.4142109375,76.2594640625,-0.1546355311355312,76.39,84.26,99.2,99.06,0,1,0,0,0,0,0,0,0,0,0
19,TSLA,87354056.546875,197.9826751698538,-0.669921875,0.7297297297297297,275.7397640625,277.9740265625,285.07604218750004,268.791540625,-2.4240830792124552,224.4733,265.25,123.18,261.77,0,1,0,0,0,0,0,0,0,0,0
20,CCEP,1196141.734375,7.6786675886835996,0.2709375,1.206896551724138,51.1109375,50.977265625,51.6766515625,50.4134375,0.06881913919413923,51.61,42.62,55.32,64.43,0,0,1,0,0,0,0,0,0,0,0
21,CELH,2916340.265625,8.75760739994226,0.38860937500000003,1.1333333333333333,19.2610921875,19.20026875,20.0035109375,18.4415125,0.06380434752747255,21.7533,30.2267,34.68,49.73,0,0,1,0,0,0,0,0,0,0,0
22,COKE,42610.84375,185.11422257622453,0.12629687500000003,1.4615384615384615,521.47,520.9428125,533.1571265625,509.8263890625,1.6205137362637367,563.9,411.73,512.36,636.02,0,0,1,0,0,0,0,0,0,0,0
23,KDP,11790996.3125,4.890442488607242,-0.225640625,0.6,36.351718749999996,36.4365625,36.772046875,35.96955,-0.05456021062271063,35.39,35.82,35.66,31.27,0,0,1,0,0,0,0,0,0,0,0
24,KHC,8432959.203125,10.801521811184756,0.12271875000000002,1.3703703703703705,40.0228125,39.9808125,40.512150000000005,39.445278125,-0.09510805860805867,38.14,33.35,40.71,35.5,0,0,1,0,0,0,0,0,0,0,0
25,MDLZ,8093116.640625,8.230395433050287,-0.06735937500000003,1.064516129032258,63.15796875,63.208593750000006,63.788579687500004,62.4833,-0.06200801282051287,62.09,54.83,66.65,72.94,0,0,1,0,0,0,0,0,0,0,0
26,MNST,6151696.90625,6.984506067002877,0.285109375,1.3703703703703705,43.38125,43.2632421875,43.8844125,42.724046875,0.08255677655677658,46.35,43.48,50.765,57.44,0,0,1,0,0,0,0,0,0,0,0
27,PEP,5436628.375,20.15501386713428,-0.09209375,1.0,168.32296875,168.49296875,169.9669,166.62662187499998,-0.18577586996337003,166.66,163.26,180.66,185.22,0,0,1,0,0,0,0,0,0,0,0
28,PPC,1063499.1875,9.5035078227726,0.31109375,1.3703703703703705,29.268437499999997,29.190546875,29.686653125,28.790370312500002,0.10427335164835166,31.23,23.02,23.73,21.49,0,0,1,0,0,0,0,0,0,0,0
29,WBA,7539248.71875,7.641014330571564,-0.18179687499999997,1.1333333333333333,43.0875,43.169796875,43.75315781249999,42.5271265625,-0.08206959706959711,37.9,31.4,37.36,28.49,0,0,1,0,0,0,0,0,0,0,0
30,APA,9318218.921875,15.051293756684174,-0.40640625,0.7777777777777778,42.470625,42.6534453125,43.7302796875,41.446292187500006,0.008269688644688663,34.9,34.19,46.68,34.17,0,0,0,1,0,0,0,0,0,0,0
31,CHRD,399927.484375,52.80864313949351,-0.323328125,0.9393939393939394,146.45421875,146.96748437500003,150.19069375,142.92009843749997,0.07773923992673998,121.65,136.77,136.81,153.8,0,0,0,1,0,0,0,0,0,0,0
32,EXE,2351497.53125,24.45110311129899,-0.25157812499999993,1.1333333333333333,90.25859374999999,90.5221875,92.556625,88.1264453125,-0.0009558150183149829,81.1,94.21,94.37,83.68,0,0,0,1,0,0,0,0,0,0,0
