,stock,avg_volume,volatility,pc_change,trend_consistency,avg_close,avg_open,avg_high,avg_low
0,APA,8438710.56836248,7.507139796432584,-0.07648489666136728,0.8692421991084696,28.431200317965022,28.453829809220984,29.033374085850554,27.850084737678856
1,CHRD,5692053.88791733,34.02617194547965,-0.07808346581875988,0.9264931087289433,105.0540635135135,105.05871462639111,106.76268926868045,103.24481399046105
2,EXE,1753795.74217119,3.5020834848924025,0.016926931106471824,1.021097046413502,77.79433716075157,77.79830824634655,78.99028277661797,76.54416388308978
3,FANG,2569972.7949125594,8.854612247304772,0.028080286168521477,0.9842271293375394,117.19596979332273,117.20539427662958,119.11319825119237,115.24801454689984
4,PAA,4591980.254372019,4.776654746097688,-0.07600874403815579,0.9811023622047244,12.307301271860096,12.317199046104928,12.485208426073132,12.126880604133545
5,VNOM,704478.9634340223,7.915241986885902,-0.014608108108108126,1.0,25.719964228934817,25.718744992050873,26.155860413354528,25.291898489666135
6,WWD,396092.41812400636,3.977764745538925,0.0006343402225755096,0.9873617693522907,116.25663354531,116.26445548489666,117.75591645468998,114.70467162162163
